file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp16,fp16,fp16,not_converged,10,147,556.470324667,0.00238604164552,0.000104586470087,1.00000084057,7302180
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp16,fp16,fp16,not_converged,10,155,465.235204333,0.00034880448917,0.000113305723168,1.00040777642,5877152
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp16,fp16,fp16,not_converged,10,65,279.264287,0.00244239224066,0.000122199587594,1.00000134389,6493680
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp16,fp16,fp16,not_converged,10,286,1181.60275733,0.000326062823181,0.000114897796077,1.00284135368,8751140
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp16,fp16,fp16,not_converged,10,212,904.252094667,0.00143380648191,0.000175397623878,1.00000695642,8551152
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp16,fp16,fp16,not_converged,10,269,618.243556,0.000326355478812,0.000132970448313,1.00094572261,4797476
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp16,fp16,fp16,not_converged,10,188,489.128914333,0.000608815754386,0.000154395959524,1.00005923196,5154276
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp16,fp16,fp16,not_converged,10,59,256.921864,0.000339480269241,0.000210872125856,1.00106598834,6241380
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp16,fp16,fp16,not_converged,10,80,377.86177,0.0019587426515,0.000187806941438,1.00000323231,7465200
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp16,fp16,fp16,not_converged,10,132,476.379427667,0.000323847596741,0.000233153996528,1.00730001457,6771780
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp16,fp16,fp16,not_converged,10,300,988.278044,0.00220498544362,0.000145303677266,1.00000445323,6949872
