file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp16,fp32,fp32,fp32,ok,1,2,143.392049,2.04884209952e-07,5.45230871367e-08,1.00002635834,12920890
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp16,fp32,fp32,fp32,ok,1,2,83.2408946667,1.95784849115e-07,1.18467687428e-07,1.00663747003,8748410
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp16,fp32,fp32,fp32,ok,1,2,67.780192,1.73688349895e-07,4.25835451503e-08,1.00000325711,7722760
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp16,fp32,fp32,fp32,ok,1,2,76.7236063333,1.94010169851e-07,1.27037427729e-07,1.00191816279,8333304
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp16,fp32,fp32,fp32,ok,1,2,120.478098667,1.83570179035e-07,4.38351636904e-08,1.00004612996,11368248
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp16,fp32,fp32,fp32,ok,1,2,93.991743,2.14602071236e-07,2.12013204923e-07,1.02993293238,9518010
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp32,fp32,fp32,ok,1,2,91.1334093333,1.94144874302e-07,4.28452621934e-08,1.00000125177,9307618
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp32,fp32,fp32,ok,1,2,56.361001,1.71722379379e-07,9.73558245363e-08,1.00612504901,6761058
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp32,fp32,fp32,ok,1,2,88.3307603333,1.85457964132e-07,4.19972082942e-08,1.00000630063,9173608
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp32,fp32,fp32,ok,1,2,79.973851,1.9848624175e-07,1.29610685402e-07,1.00190579682,8561080
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp32,fp32,fp32,ok,1,2,118.872606667,2.01430925874e-07,3.54481557434e-08,1.00000658316,11252930
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp32,fp32,fp32,ok,1,2,119.996878667,1.85965547944e-07,1.44478677489e-07,1.02561748,11368248
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp32,fp32,fp32,ok,1,2,153.793751333,3.44565504008e-07,5.35537738861e-08,1.00000029596,13526498
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp32,fp32,fp32,ok,1,2,50.549843,1.67264862717e-07,1.26426746779e-07,1.00125236538,6298040
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp32,fp32,fp32,ok,1,2,137.538929,2.05482653109e-07,5.76020626174e-08,1.00001056732,12467138
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp32,fp32,fp32,ok,1,2,103.761820333,1.67236162835e-07,1.5763638816e-07,1.07327356543,10304328
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp32,fp32,fp32,ok,1,2,152.742492333,2.13425194501e-07,4.18067698741e-08,1.00001171509,13472504
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp32,fp32,fp32,ok,1,2,55.1513516667,1.8902165073e-07,1.88752006827e-07,1.00572934488,6659554
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp32,fp32,fp32,ok,1,2,86.0941516667,1.87151564368e-07,3.50367864862e-08,1.00007018739,8981754
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp32,fp32,fp32,ok,1,2,102.357628667,1.89623092362e-07,2.30116943326e-07,1.04532351418,10178920
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp32,fp32,fp32,ok,1,2,137.822071,1.96685575701e-07,4.28771309196e-08,1.00004170684,12588504
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp32,fp32,fp32,ok,1,2,68.229824,1.83673718997e-07,1.66520438625e-07,1.01974573734,7681978
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp32,fp32,fp32,ok,1,2,132.857154,2.04155963883e-07,4.57102993328e-08,1.0002223453,12226170
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp32,fp32,fp32,ok,1,2,84.85895,1.78890985039e-07,1.64149496903e-07,1.00422554006,8879288
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp32,fp32,fp32,ok,1,2,151.874306667,1.763325575e-07,3.3686812719e-08,1.00000119101,13544520
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp32,fp32,fp32,ok,1,2,81.761582,1.73467939869e-07,1.49199667303e-07,1.04848634532,8632890
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp32,fp32,fp32,ok,1,2,114.707792,1.77444963882e-07,2.80709151933e-08,1.00000084057,11007800
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp32,fp32,fp32,ok,1,2,84.6310756667,1.79704581464e-07,8.73295245072e-08,1.00040777642,8864698
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp32,fp32,fp32,ok,1,2,97.8541703333,2.01592284094e-07,2.38363931753e-08,1.00000134389,9791970
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp32,fp32,fp32,ok,1,2,147.13769,2.157269662e-07,1.66216745137e-07,1.00284135368,13186360
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp32,fp32,fp32,ok,1,2,142.789852333,2.06248758915e-07,5.51062966273e-08,1.00000695642,12885698
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp32,fp32,fp32,ok,1,2,62.149487,2.07572758502e-07,1.36825384725e-07,1.00094572261,7240504
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp32,fp32,fp32,ok,1,2,69.576672,1.84145174726e-07,5.05587091669e-08,1.00005923196,7777304
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp32,fp32,fp32,ok,1,2,91.996153,1.95639367565e-07,3.06000758825e-07,1.00106598834,9412520
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp32,fp32,fp32,ok,1,2,118.995464667,1.83831776929e-07,5.12120863883e-08,1.00000323231,11252930
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp32,fp32,fp32,ok,1,2,103.415387333,2.07577323999e-07,1.79063643586e-07,1.00730001457,10210200
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp32,fp32,fp32,ok,1,2,107.857578333,1.95383474047e-07,4.04526268848e-08,1.00000445323,10478018
