file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp16,fp32,fp64,ok,4,120,206.202803,1.5053156815e-07,1.87342314607e-08,1.00000125177,21347400
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp16,fp32,fp64,ok,2,41,84.829943,7.20588422397e-08,2.7921128824e-08,1.00612504901,15459768
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp16,fp32,fp64,ok,2,60,145.391566333,6.72448885507e-07,3.17050373608e-08,1.00000630063,21037368
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp16,fp32,fp64,ok,2,60,132.480837667,5.36450190462e-08,2.51868520842e-08,1.00190579682,19620540
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp16,fp32,fp64,ok,2,60,187.132818333,9.07483199336e-07,2.60846189837e-08,1.00000658316,25849840
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp16,fp32,fp64,ok,1,30,152.900717667,8.63597239499e-07,6.68574551069e-07,1.02561748,26116848
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp16,fp32,fp64,ok,5,150,360.001722,2.29134633285e-07,1.56052593732e-08,1.00000029596,31115848
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp16,fp32,fp64,ok,1,30,69.8995633333,8.43088674699e-07,5.10373299657e-07,1.00125236538,14390320
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp16,fp32,fp64,ok,3,90,248.372324,1.02501134251e-07,3.28411664139e-08,1.00001056732,28661728
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp16,fp32,fp64,ok,1,30,133.422566667,9.60337643893e-07,9.78623343591e-07,1.07327356543,23653860
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp16,fp32,fp64,ok,2,60,231.088053333,5.83924475446e-07,2.43612924169e-08,1.00001171509,30990748
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp16,fp32,fp64,ok,1,25,71.665389,5.17610100949e-07,2.75329715713e-07,1.00572934488,15225288
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp16,fp32,fp64,ok,2,60,141.614815333,6.63547400947e-08,2.00053545866e-08,1.00007018739,20593548
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp16,fp32,fp64,ok,1,30,131.966897,6.83780752047e-07,4.55725558361e-07,1.04532351418,23363604
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp16,fp32,fp64,ok,2,60,212.263672667,3.98121725229e-07,2.16914273298e-08,1.00004170684,28942848
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp16,fp32,fp64,ok,1,30,91.147188,8.34867265547e-07,5.19344399638e-07,1.01974573734,17587908
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp16,fp32,fp64,ok,2,60,204.048772,9.57990794633e-08,2.84105119563e-08,1.0002223453,28103604
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp16,fp32,fp64,ok,2,60,139.713024333,6.26793472318e-08,2.46942404526e-08,1.00422554006,20356528
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp16,fp32,fp64,ok,4,120,309.599028,1.99723868261e-07,9.89035067497e-09,1.00000119101,31157604
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp16,fp32,fp64,ok,2,60,134.816398,8.95794129416e-08,3.80676941505e-08,1.04848634532,19786620
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp16,fp32,fp64,ok,5,150,278.897302333,5.33654119191e-07,1.69212134496e-08,1.00000084057,25282300
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp16,fp32,fp64,ok,1,16,97.077412,5.70602812775e-07,2.34239312853e-07,1.00040777642,20322780
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp16,fp32,fp64,ok,4,120,220.715888667,1.44493734849e-07,3.46878247374e-08,1.00000134389,22468104
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp16,fp32,fp64,ok,1,30,184.092565,7.9229454804e-07,7.93833374771e-07,1.00284135368,30327804
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp16,fp32,fp64,ok,3,90,259.364585667,9.0632276162e-08,1.82462620032e-08,1.00000695642,29631280
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp16,fp32,fp64,ok,2,37,89.906755,4.99421823671e-08,1.59683098198e-08,1.00094572261,16567548
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp16,fp32,fp64,ok,2,60,118.330769333,1.07139029949e-07,3.72189704392e-08,1.00005923196,17808268
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp16,fp32,fp64,ok,1,30,119.812968333,4.93502095015e-07,3.33835474937e-07,1.00106598834,21590104
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp16,fp32,fp64,ok,3,90,220.882848333,1.51828669113e-07,1.39721751573e-08,1.00000323231,25849840
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp16,fp32,fp64,ok,2,60,164.840459,7.61822246285e-08,3.66958366452e-08,1.00730001457,23436000
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp16,fp32,fp64,ok,2,60,170.490432667,3.84612392088e-07,2.78844278047e-08,1.00000445323,24055888
