file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp64,fp64,fp64,fp64,ok,0,0,246.893599667,1.33425503701e-15,3.99730413183e-16,1.00422554006,23532984
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp64,fp64,fp64,fp64,ok,0,0,472.020686333,1.39587374135e-15,9.25453072873e-16,1.00000119101,35939664
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp64,fp64,fp64,fp64,ok,0,0,236.423072333,1.31060138526e-15,4.76024388345e-16,1.04848634532,22877940
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp64,fp64,fp64,fp64,ok,0,0,341.213839667,1.3419331139e-15,7.4178343911e-16,1.00000084057,29192640
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp64,fp64,fp64,fp64,ok,0,0,246.711737333,1.20092867772e-15,3.78867622933e-16,1.00040777642,23494196
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp64,fp64,fp64,fp64,ok,0,0,286.939228667,1.25077629588e-15,6.18963377207e-16,1.00000134389,25959564
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp64,fp64,fp64,fp64,ok,0,0,457.079192,1.3626965495e-15,3.39459697503e-16,1.00284135368,34986944
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp64,fp64,fp64,fp64,ok,0,0,444.301499333,1.46568812174e-15,6.86096065706e-16,1.00000695642,34187196
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp64,fp64,fp64,fp64,ok,0,0,181.160446333,1.18636122732e-15,3.19988318202e-16,1.00094572261,19176896
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp64,fp64,fp64,fp64,ok,0,0,200.311124667,1.27182031824e-15,6.6435996923e-16,1.00005923196,20603616
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp64,fp64,fp64,fp64,ok,0,0,270.580745333,1.388158153e-15,4.57436144679e-16,1.00106598834,24950664
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp64,fp64,fp64,fp64,ok,0,0,357.397041,1.42361197712e-15,9.38673812307e-16,1.00000323231,29844540
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp64,fp64,fp64,fp64,ok,0,0,306.702845,1.35578710379e-15,4.79021996487e-16,1.00730001457,27071640
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp64,fp64,fp64,fp64,ok,0,0,318.167655,1.30703896922e-15,8.39681614018e-16,1.00000445323,27783804
