file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp16,fp64,fp64,not_converged,10,247,1107.003042,1.68662863552e-08,4.36336372775e-09,1.00000029596,22289016
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp16,fp64,fp64,inner_fail,3,61,159.554746333,1.7547411002e-08,4.32677915613e-09,1.00125236538,10322040
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp16,fp64,fp64,inner_fail,5,94,468.924438667,1.69569324001e-08,4.56241005754e-09,1.00001056732,20533536
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp16,fp64,fp64,inner_fail,3,36,204.766097333,1.69575042068e-08,4.63089151901e-09,1.07327356543,16950948
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp16,fp64,fp64,not_converged,10,99,532.125825333,1.70143808178e-08,5.03229683317e-09,1.00001171509,22199532
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp16,fp64,fp64,inner_fail,3,40,131.021178667,1.723213995e-08,5.05503827074e-09,1.00572934488,10919672
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp16,fp64,fp64,inner_fail,4,64,246.979421333,1.72580401902e-08,4.45597329655e-09,1.00007018739,14761332
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp16,fp64,fp64,inner_fail,4,47,234.506301,1.78042125697e-08,4.27693726537e-09,1.04532351418,16743284
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp16,fp64,fp64,inner_fail,5,76,420.80832,1.67202352446e-08,4.61243308362e-09,1.00004170684,20734632
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp16,fp64,fp64,inner_fail,4,64,212.039979333,1.76143660269e-08,5.10492613811e-09,1.01974573734,12610556
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp16,fp64,fp64,inner_fail,5,72,406.030753333,1.67984460255e-08,3.94269914499e-09,1.0002223453,20134284
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp16,fp64,fp64,inner_fail,4,64,255.537282333,1.69012823025e-08,4.79729942312e-09,1.00422554006,14591736
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp16,fp64,fp64,not_converged,10,129,704.978846,1.73213740739e-08,5.59024743642e-09,1.00000119101,22318884
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp16,fp64,fp64,inner_fail,4,64,246.280369,1.79675704806e-08,4.8660026283e-09,1.04848634532,14183940
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp16,fp64,fp64,inner_fail,8,185,742.281476333,1.66314644251e-08,3.5725901426e-09,1.00000084057,18115980
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp16,fp64,fp64,inner_fail,4,48,211.613605333,1.70459698184e-08,4.97745915685e-09,1.00040777642,14567588
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp16,fp64,fp64,not_converged,10,127,483.669643333,1.78806138078e-08,4.72585781954e-09,1.00000134389,16102584
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp16,fp64,fp64,inner_fail,4,66,412.525179333,1.6996831169e-08,4.07194786517e-09,1.00284135368,21725324
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp16,fp64,fp64,inner_fail,5,94,505.450597333,1.65674393016e-08,3.88745983447e-09,1.00000695642,21227088
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp16,fp64,fp64,inner_fail,4,66,201.385660667,1.74140693042e-08,4.72917320827e-09,1.00094572261,11880332
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp16,fp64,fp64,inner_fail,4,66,219.871300333,1.76327006659e-08,5.80383341217e-09,1.00005923196,12768252
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp16,fp64,fp64,inner_fail,4,64,277.487495,1.74541691975e-08,5.19894831193e-09,1.00106598834,15474384
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp16,fp64,fp64,inner_fail,4,92,435.596841667,1.71035953883e-08,5.13831749524e-09,1.00000323231,18522000
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp16,fp64,fp64,inner_fail,3,36,215.430665667,1.6915722991e-08,5.18288429335e-09,1.00730001457,16795080
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp16,fp64,fp64,inner_fail,5,94,411.137169,1.69621825028e-08,4.57087542656e-09,1.00000445323,17238576
