file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp16,fp64,fp64,fp64,ok,1,2,76.0370983333,1.05275989232e-11,5.77481015058e-12,1.00191816279,13952160
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp16,fp64,fp64,fp64,ok,1,2,120.598562667,8.79921673693e-10,7.04314505242e-12,1.00004612996,19020960
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp16,fp64,fp64,fp64,ok,1,2,91.946027,1.15037434766e-11,8.48544981371e-12,1.02993293238,15930990
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp64,fp64,fp64,ok,2,4,95.3160256667,8.1311000822e-13,4.94029127878e-14,1.00000125177,15579590
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp64,fp64,fp64,ok,1,2,55.5883793333,8.92202140826e-12,5.36482157501e-12,1.00612504901,11325510
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp64,fp64,fp64,ok,1,2,86.890835,4.00386083525e-09,3.73921097734e-11,1.00000630063,15355760
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp64,fp64,fp64,ok,1,2,80.200781,1.15173768434e-11,5.46981062938e-12,1.00190579682,14332640
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp64,fp64,fp64,ok,2,4,120.896279,3.65069022043e-14,2.19959788196e-16,1.00000658316,18828390
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp64,fp64,fp64,ok,1,2,118.798981333,9.04561566664e-12,5.20580906128e-12,1.02561748,19020960
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp64,fp64,fp64,ok,2,5,157.630382,2.91220011196e-13,6.02465620046e-16,1.00000029596,22624710
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp64,fp64,fp64,ok,1,2,49.954544,1.02324838853e-11,4.42761626899e-12,1.00125236538,10551840
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp64,fp64,fp64,ok,1,2,133.711862667,6.1392705863e-09,5.4895674828e-11,1.00001056732,20855910
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp64,fp64,fp64,ok,1,2,101.750808,1.05263733616e-11,8.12855920575e-12,1.07327356543,17244240
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp64,fp64,fp64,ok,2,4,153.95272,7.44131691852e-14,8.28296351361e-17,1.00001171509,22534560
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp64,fp64,fp64,ok,1,2,54.9355173333,1.15617063314e-11,1.1541009028e-11,1.00572934488,11155910
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp64,fp64,fp64,ok,1,2,86.1701826667,1.40393120205e-10,1.73229472728e-11,1.00007018739,15035310
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp64,fp64,fp64,ok,1,2,100.080057,1.11367974457e-11,7.61058231704e-12,1.04532351418,17034800
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp64,fp64,fp64,ok,1,2,136.419320333,1.34679281536e-09,1.25154721401e-11,1.00004170684,21058560
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp64,fp64,fp64,ok,1,2,66.9530336667,9.25574945516e-12,4.38257180903e-12,1.01974573734,12864110
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp64,fp64,fp64,ok,1,2,129.976858,3.65161971249e-11,4.15206292357e-12,1.0002223453,20453550
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp64,fp64,fp64,ok,1,2,82.5423596667,1.02258756429e-11,8.56098628614e-12,1.00422554006,14864160
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp64,fp64,fp64,ok,2,4,154.014787667,2.20984551608e-13,4.12247277916e-15,1.00000119101,22654800
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp64,fp64,fp64,ok,1,2,79.4752443333,9.86656930977e-12,8.06586708787e-12,1.04848634532,14452590
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp64,fp64,fp64,ok,2,4,116.409301333,7.89743076806e-13,1.89638548781e-14,1.00000084057,18419040
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp64,fp64,fp64,ok,1,2,84.1822173333,1.42905885386e-11,3.86384356579e-12,1.00040777642,14839790
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp64,fp64,fp64,ok,2,4,99.5147143333,1.60385587623e-13,4.4101140626e-15,1.00000134389,16388550
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp64,fp64,fp64,ok,1,2,146.037240333,1.1239024003e-11,6.52908699804e-12,1.00284135368,22056800
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp64,fp64,fp64,ok,1,2,140.266962333,4.53597128543e-09,1.25797085838e-11,1.00000695642,21554790
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp64,fp64,fp64,ok,1,2,63.3387016667,1.14385436392e-11,6.87332907568e-12,1.00094572261,12126560
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp64,fp64,fp64,ok,1,2,68.0557383333,1.54075635209e-10,1.1024876527e-11,1.00005923196,13023360
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp64,fp64,fp64,ok,1,2,90.371686,1.0690466401e-11,3.83809717936e-12,1.00106598834,15754800
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp64,fp64,fp64,ok,1,2,117.278306333,7.52306478098e-09,1.07412138246e-10,1.00000323231,18828390
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp64,fp64,fp64,ok,1,2,101.125267667,1.06822533649e-11,6.59417688513e-12,1.00730001457,17087040
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp64,fp64,fp64,ok,1,2,106.669098333,9.16155804575e-09,4.79872126476e-11,1.00000445323,17534310
