file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp32,fp64,fp64,fp64,ok,1,1,129.8381,5.45020232819e-14,1.66701754091e-15,1.00040777642,17724592
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp32,fp64,fp64,fp64,ok,1,1,151.413176333,1.15396997074e-14,6.57648588283e-16,1.00000134389,19578888
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp32,fp64,fp64,fp64,ok,1,1,238.909000667,6.88819660367e-14,1.33030820443e-15,1.00284135368,26366848
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp32,fp64,fp64,fp64,ok,1,1,229.472714,1.14264594502e-14,6.51791262421e-16,1.00000695642,25765592
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp32,fp64,fp64,fp64,ok,1,1,95.0747446667,5.25815403471e-14,1.75993575011e-15,1.00094572261,14476672
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp32,fp64,fp64,fp64,ok,1,1,105.937334333,1.95311921385e-14,5.31487975384e-16,1.00005923196,15550112
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp32,fp64,fp64,fp64,ok,1,1,142.609991333,8.0910470915e-14,2.88041822353e-15,1.00106598834,18820088
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp32,fp64,fp64,fp64,ok,1,1,186.433962333,9.57852105163e-15,7.34614287893e-16,1.00000323231,22500440
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp32,fp64,fp64,fp64,ok,1,1,161.457369667,1.5658827012e-13,1.70551789999e-14,1.00730001457,20415240
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp32,fp64,fp64,fp64,ok,1,1,167.077705667,2.02545439771e-14,8.39681614018e-16,1.00000445323,20950808
