file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_000_n1496_k5.89e+02.bin,train,1496,589.160635526,fp32,fp32,fp64,fp64,ok,1,1,256.332185,4.18517824226e-14,3.71432358453e-15,1.0002924728,27147144
train_001_n1166_k8.83e+05.bin,train,1166,883352.858493,fp32,fp32,fp64,fp64,ok,1,1,119.515386333,2.48385495954e-14,4.07508516473e-15,1.00000024106,16542264
train_002_n1463_k1.20e+00.bin,train,1463,1.20373378229,fp32,fp32,fp64,fp64,ok,1,1,237.581438,6.15616230693e-13,6.90715729335e-13,1.42050664254,25969044
train_003_n1168_k6.42e+04.bin,train,1168,64242.1843862,fp32,fp32,fp64,fp64,ok,1,1,117.876899,4.59327242821e-14,7.35895246461e-15,1.00000525085,16598664
train_004_n1051_k5.34e+02.bin,train,1051,533.809057392,fp32,fp32,fp64,fp64,ok,1,1,88.2550566667,2.98823507258e-14,1.07082722883e-15,1.00053258922,13460724
train_005_n1456_k2.26e+05.bin,train,1456,226476.994003,fp32,fp32,fp64,fp64,ok,1,1,229.444665333,1.16706656816e-14,1.02347410226e-15,1.0000013991,25722504
train_006_n1467_k7.95e+01.bin,train,1467,79.5240845835,fp32,fp32,fp64,fp64,ok,1,1,241.953671667,9.60980710265e-14,5.81068307779e-15,1.00367898194,26110452
train_007_n1109_k1.03e+04.bin,train,1109,10291.978786,fp32,fp32,fp64,fp64,ok,1,1,102.889378667,1.91594784177e-14,1.48257629769e-15,1.00002706255,14975220
train_008_n1345_k2.65e+02.bin,train,1345,265.028451926,fp32,fp32,fp64,fp64,ok,1,1,184.892713,5.73083362877e-14,1.92844556458e-15,1.00096185619,21970260
train_009_n1362_k9.76e+03.bin,train,1362,9759.80076357,fp32,fp32,fp64,fp64,ok,1,1,192.576820667,4.95995058298e-14,7.38355630481e-15,1.00003772779,22525752
train_010_n1041_k1.75e+02.bin,train,1041,174.562388071,fp32,fp32,fp64,fp64,ok,1,1,86.215394,9.07069376609e-14,5.63236030301e-15,1.00239078379,13207764
train_011_n1331_k1.45e+05.bin,train,1331,144916.253451,fp32,fp32,fp64,fp64,ok,1,1,179.830522667,1.48620082718e-14,2.31270260479e-15,1.00000196352,21518004
train_012_n1167_k9.62e+02.bin,train,1167,961.825734238,fp32,fp32,fp64,fp64,ok,1,1,120.276703333,4.50434439507e-14,3.93743616398e-15,1.00028939825,16570452
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp32,fp32,fp64,fp64,ok,1,1,232.792630667,3.30473110119e-14,5.12860809e-15,1.00002635834,25617204
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp32,fp32,fp64,fp64,ok,1,1,129.075907,1.04397435193e-13,1.32312275066e-14,1.00663747003,17311764
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp32,fp32,fp64,fp64,ok,1,1,105.39882,9.13132083138e-15,1.53103138216e-15,1.00000325711,15271560
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp32,fp32,fp64,fp64,ok,1,1,120.446296333,5.06266395789e-14,9.3080545939e-16,1.00191816279,16485960
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp32,fp32,fp64,fp64,ok,1,1,192.394409667,3.33541249332e-14,2.84910268003e-15,1.00004612996,22525752
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp32,fp32,fp64,fp64,ok,1,1,145.723732333,2.60496851152e-13,1.49022103085e-13,1.02993293238,18843060
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp32,fp32,fp64,fp64,ok,1,1,142.138726667,1.28868012474e-14,4.07982012512e-16,1.00000125177,18424404
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp32,fp32,fp64,fp64,ok,1,1,87.1477113333,8.22934100233e-14,5.71822260737e-15,1.00612504901,13359252
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp32,fp32,fp64,fp64,ok,1,1,138.956173,2.67709111179e-14,6.0687978459e-15,1.00000630063,18157752
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp32,fp32,fp64,fp64,ok,1,1,123.898140667,5.97806363847e-14,3.68410536763e-15,1.00190579682,16939080
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp32,fp32,fp64,fp64,ok,1,1,188.480073667,5.36996120055e-14,5.9389142813e-15,1.00000658316,22296180
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp32,fp32,fp64,fp64,ok,1,1,192.884546333,2.11817676164e-13,4.15545190558e-14,1.02561748,22525752
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp32,fp32,fp64,fp64,ok,1,1,249.02064,3.64122502442e-14,7.15427923805e-15,1.00000029596,26823252
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp32,fp32,fp64,fp64,ok,1,1,78.183403,7.08275575294e-14,2.47286171715e-15,1.00125236538,12438840
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp32,fp32,fp64,fp64,ok,1,1,220.625986333,2.7297567037e-14,5.4861719873e-15,1.00001056732,24713652
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp32,fp32,fp64,fp64,ok,1,1,163.665071667,2.44274798676e-13,1.04281998394e-13,1.07327356543,20407944
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp32,fp32,fp64,fp64,ok,1,1,248.096071667,3.2835067698e-14,5.63241518925e-15,1.00001171509,26715720
