file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp16,fp16,fp32,fp32,not_converged,10,49,122.527780333,1.94905582401e-07,1.59119888306e-07,1.00663747003,8658268
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp16,fp16,fp32,fp32,not_converged,10,99,138.857426333,1.61140376378e-07,4.31142841204e-08,1.00000325711,7638020
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp16,fp16,fp32,fp32,not_converged,10,70,131.978562333,1.94659492206e-07,1.27037601938e-07,1.00191816279,8245308
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp16,fp16,fp32,fp32,not_converged,10,72,193.596254,1.83144893725e-07,3.39590219428e-08,1.00004612996,11265600
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp16,fp16,fp32,fp32,not_converged,10,76,159.511524333,2.09705853514e-07,1.43562334874e-07,1.02993293238,9424020
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp16,fp32,fp32,not_converged,10,217,280.530278,1.97043360013e-07,2.86506264284e-08,1.00000125177,9214664
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp16,fp32,fp32,not_converged,10,45,86.8814436667,1.72861843732e-07,1.06191890825e-07,1.00612504901,6681720
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp16,fp32,fp32,not_converged,10,99,171.508600667,1.82517727859e-07,4.19972083262e-08,1.00000630063,9081320
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp16,fp32,fp32,not_converged,10,45,113.841408333,1.84864223839e-07,1.29610167184e-07,1.00190579682,8471900
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp16,fp32,fp32,not_converged,10,126,248.434184333,1.97145061389e-07,3.54481533211e-08,1.00000658316,11150800
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp16,fp32,fp32,not_converged,10,70,192.013002667,1.88592192167e-07,1.29715691859e-07,1.02561748,11265600
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp16,fp32,fp32,not_converged,10,227,428.354283,1.92615668774e-07,1.76570677957e-08,1.00000029596,13414600
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp16,fp32,fp32,not_converged,10,70,94.0429813333,1.69551037622e-07,1.26424856148e-07,1.00125236538,6221440
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp16,fp32,fp32,not_converged,10,103,252.143322333,1.9881164631e-07,4.27338412875e-08,1.00001056732,12359680
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp16,fp32,fp32,not_converged,10,49,145.064276333,1.78148853182e-07,1.6706482062e-07,1.07327356543,10206564
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp16,fp32,fp32,not_converged,10,97,267.373488,2.14022296719e-07,4.18067630406e-08,1.00001171509,13360828
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp16,fp32,fp32,not_converged,10,22,67.4896813333,1.97549674272e-07,1.88747546363e-07,1.00572934488,6580808
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp16,fp32,fp32,not_converged,10,70,143.696482,1.94388662625e-07,4.70242062677e-08,1.00007018739,8890428
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp16,fp32,fp32,not_converged,10,68,163.642515333,1.93862016866e-07,2.06397862898e-07,1.04532351418,10081748
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp16,fp32,fp32,not_converged,10,78,223.439286,2.00367470108e-07,4.56292704746e-08,1.00004170684,12480528
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp16,fp32,fp32,not_converged,10,55,106.047417,1.86962531972e-07,1.43452311471e-07,1.01974573734,7597460
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp16,fp32,fp32,not_converged,10,75,212.701019667,1.963033203e-07,8.56954290428e-08,1.0002223453,12119748
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp16,fp32,fp32,not_converged,10,68,141.730029,1.83520295765e-07,1.81460734761e-07,1.00422554006,8788480
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp16,fp32,fp32,not_converged,10,135,303.904319,1.80434269334e-07,4.44893027196e-08,1.00000119101,13432548
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp16,fp32,fp32,not_converged,10,70,139.975076,1.68503855211e-07,1.09245090033e-07,1.04848634532,8543340
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp16,fp32,fp32,not_converged,10,193,306.271156333,1.86013620014e-07,2.42409756055e-08,1.00000084057,10906780
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp16,fp32,fp32,not_converged,10,45,119.501400333,1.77556748864e-07,1.030445992e-07,1.00040777642,8773964
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp16,fp32,fp32,not_converged,10,127,213.905574,1.94644448941e-07,2.53525790895e-08,1.00000134389,9696648
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp16,fp32,fp32,not_converged,10,43,197.65463,2.12618929176e-07,1.66216493162e-07,1.00284135368,13075868
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp16,fp32,fp32,not_converged,10,128,291.874151,2.08885380484e-07,4.72433491016e-08,1.00000695642,12776464
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp16,fp32,fp32,not_converged,10,68,112.249665,2.00868379775e-07,2.23675031227e-07,1.00094572261,7158428
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp16,fp32,fp32,not_converged,10,70,119.642879667,1.88847556371e-07,8.73664869857e-08,1.00005923196,7692268
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp16,fp32,fp32,not_converged,10,68,152.601257667,1.87060429177e-07,3.06002424846e-07,1.00106598834,9319048
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp16,fp32,fp32,not_converged,10,99,226.651134333,1.92972002081e-07,4.27104336883e-08,1.00000323231,11150800
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp16,fp32,fp32,not_converged,10,70,168.190868333,1.96810103929e-07,1.62304330097e-07,1.00730001457,10112880
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp16,fp32,fp32,not_converged,10,128,229.488064333,2.12125080867e-07,4.04526176699e-08,1.00000445323,10379440
