file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp32,fp64,fp64,ok,1,2,90.6086543333,4.5987151314e-09,4.24085623121e-11,1.00000630063,15171184
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp32,fp64,fp64,ok,1,2,82.0081993333,1.45203600256e-10,1.17971801594e-10,1.00190579682,14154280
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp32,fp64,fp64,ok,2,4,132.193158667,5.61357090513e-14,1.75967830557e-16,1.00000658316,18624130
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp32,fp64,fp64,ok,1,2,121.520263667,1.96930360887e-10,1.72271126303e-10,1.02561748,18815664
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp32,fp64,fp64,ok,2,5,173.555371333,5.96845020059e-13,1.08255541102e-14,1.00000029596,22400914
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp32,fp64,fp64,ok,1,2,53.211286,1.44423512393e-10,1.01097817975e-10,1.00125236538,10398640
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp32,fp64,fp64,ok,1,2,141.098906,6.571431821e-09,1.6266218219e-10,1.00001056732,20640994
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp32,fp64,fp64,ok,1,2,105.834231667,1.82158711772e-10,1.59260516574e-10,1.07327356543,17048712
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp32,fp64,fp64,ok,2,4,166.998536667,7.58034449966e-14,1.0353704392e-16,1.00001171509,22311208
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp32,fp64,fp64,ok,1,2,57.9260016667,1.39278086467e-10,8.50701088781e-11,1.00572934488,10998418
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp32,fp64,fp64,ok,1,2,90.4509123333,5.36082509448e-10,5.73954666877e-11,1.00007018739,14852658
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp32,fp64,fp64,ok,1,2,104.423274667,1.18428324217e-10,9.49654747735e-11,1.04532351418,16840456
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp32,fp64,fp64,ok,1,2,143.439824667,1.68070965615e-09,2.27839712745e-11,1.00004170684,20842608
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp32,fp64,fp64,ok,1,2,70.237278,1.23429056833e-10,1.02811143029e-10,1.01974573734,12695074
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp32,fp64,fp64,ok,1,2,137.257517,2.57501390008e-10,2.3640985213e-11,1.0002223453,20240706
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp32,fp64,fp64,ok,1,2,86.758755,1.22178302043e-10,9.40898237918e-11,1.00422554006,14682544
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp32,fp64,fp64,ok,2,4,166.493890333,2.2776425919e-13,4.7113974619e-15,1.00000119101,22430856
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp32,fp64,fp64,ok,1,2,83.5178663333,1.320650113e-10,1.30512119192e-10,1.04848634532,14273490
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp32,fp64,fp64,ok,2,4,124.577633667,7.91332576978e-13,2.00604043098e-14,1.00000084057,18217000
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp32,fp64,fp64,ok,1,2,86.595316,1.48058899412e-10,1.23530091555e-10,1.00040777642,14658322
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp32,fp64,fp64,ok,2,4,107.551442333,1.57986005053e-13,4.48748448475e-15,1.00000134389,16197906
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp32,fp64,fp64,ok,1,2,154.743259667,1.44299790409e-10,8.87383211722e-11,1.00284135368,21835816
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp32,fp64,fp64,ok,1,2,148.394467333,4.892953249e-09,2.55688621455e-11,1.00000695642,21336322
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp32,fp64,fp64,ok,1,2,64.5837166667,1.20212866218e-10,1.17441952553e-10,1.00094572261,11962408
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp32,fp64,fp64,ok,1,2,71.1698506667,9.33434646658e-10,1.51068459078e-10,1.00005923196,12853288
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp32,fp64,fp64,ok,1,2,95.8574546667,1.4323898814e-10,1.28708683264e-10,1.00106598834,15567856
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp32,fp64,fp64,ok,1,2,120.419949333,7.60402824116e-09,6.77735960409e-11,1.00000323231,18624130
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp32,fp64,fp64,ok,1,2,105.446582667,1.27433047878e-10,9.16660683897e-11,1.00730001457,16892400
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp32,fp64,fp64,ok,1,2,109.715342667,9.55670510732e-09,1.14577304277e-10,1.00000445323,17337154
