file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_000_n1496_k5.89e+02.bin,train,1496,589.160635526,fp64,fp64,fp64,fp64,ok,0,0,530.064473,1.47585497821e-15,3.74839994769e-16,1.0002924728,36324336
train_001_n1166_k8.83e+05.bin,train,1166,883352.858493,fp64,fp64,fp64,fp64,ok,0,0,251.088371333,1.16875540394e-15,5.09385645592e-16,1.00000024106,22156776
train_002_n1463_k1.20e+00.bin,train,1463,1.20373378229,fp64,fp64,fp64,fp64,ok,0,0,509.574659667,1.18520756362e-15,7.38440890598e-16,1.42050664254,34750764
train_003_n1168_k6.42e+04.bin,train,1168,64242.1843862,fp64,fp64,fp64,fp64,ok,0,0,248.586666333,1.27690537741e-15,7.6404424496e-16,1.00000525085,22232144
train_004_n1051_k5.34e+02.bin,train,1051,533.809057392,fp64,fp64,fp64,fp64,ok,0,0,183.468996667,1.1731687379e-15,3.29485301179e-16,1.00053258922,18038396
train_005_n1456_k2.26e+05.bin,train,1456,226476.994003,fp64,fp64,fp64,fp64,ok,0,0,489.242020333,1.37577604593e-15,7.67605576694e-16,1.0000013991,34421456
train_006_n1467_k7.95e+01.bin,train,1467,79.5240845835,fp64,fp64,fp64,fp64,ok,0,0,507.712356333,1.44326353455e-15,6.42563657846e-16,1.00367898194,34939644
train_007_n1109_k1.03e+04.bin,train,1109,10291.978786,fp64,fp64,fp64,fp64,ok,0,0,214.506493,1.21437084634e-15,1.01439430895e-15,1.00002706255,20062596
train_008_n1345_k2.65e+02.bin,train,1345,265.028451926,fp64,fp64,fp64,fp64,ok,0,0,384.788707,1.33244495634e-15,5.44995485641e-16,1.00096185619,29409140
train_009_n1362_k9.76e+03.bin,train,1362,9759.80076357,fp64,fp64,fp64,fp64,ok,0,0,402.694753333,1.3900415815e-15,9.46609782667e-16,1.00003772779,30151224
train_010_n1041_k1.75e+02.bin,train,1041,174.562388071,fp64,fp64,fp64,fp64,ok,0,0,179.176033,1.16789008772e-15,4.62357935322e-16,1.00239078379,17700276
train_011_n1331_k1.45e+05.bin,train,1331,144916.253451,fp64,fp64,fp64,fp64,ok,0,0,373.174069333,1.35389847981e-15,5.97448172903e-16,1.00000196352,28804956
train_012_n1167_k9.62e+02.bin,train,1167,961.825734238,fp64,fp64,fp64,fp64,ok,0,0,251.118406667,1.28084576572e-15,3.97720824645e-16,1.00028939825,22194444
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp64,fp64,fp64,fp64,ok,0,0,489.513850333,1.41671911445e-15,1.00070401756e-15,1.00002635834,34280804
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp64,fp64,fp64,fp64,ok,0,0,268.904569667,1.26451886878e-15,7.53178475871e-16,1.00663747003,23185044
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp64,fp64,fp64,fp64,ok,0,0,220.851779333,1.17678253459e-15,5.94131581135e-16,1.00000325711,20458640
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp64,fp64,fp64,fp64,ok,0,0,247.730696,1.24729830343e-15,3.72322183756e-16,1.00191816279,22081536
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp64,fp64,fp64,fp64,ok,0,0,401.985419667,1.37132615353e-15,7.12275670006e-16,1.00004612996,30151224
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp64,fp64,fp64,fp64,ok,0,0,305.870862667,1.29295316954e-15,7.09535208446e-16,1.02993293238,25231140
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp64,fp64,fp64,fp64,ok,0,0,295.366227333,1.23878968914e-15,5.93428381836e-16,1.00000125177,24671756
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp64,fp64,fp64,fp64,ok,0,0,181.903368333,1.23940127344e-15,4.20007169325e-16,1.00612504901,17902764
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp64,fp64,fp64,fp64,ok,0,0,289.403604667,1.30669448092e-15,6.69932229742e-16,1.00000630063,24315464
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp64,fp64,fp64,fp64,ok,0,0,259.052722,1.19703542807e-15,4.65360678016e-16,1.00190579682,22687040
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp64,fp64,fp64,fp64,ok,0,0,394.923251333,1.26177703082e-15,6.59879364589e-16,1.00000658316,29844540
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp64,fp64,fp64,fp64,ok,0,0,403.606483667,1.34344681709e-15,4.24318867133e-16,1.02561748,30151224
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp64,fp64,fp64,fp64,ok,0,0,529.547141,1.4043700706e-15,3.76541012529e-16,1.00000029596,35891724
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp64,fp64,fp64,fp64,ok,0,0,163.895347333,1.2368976918e-15,3.41084374779e-16,1.00125236538,16672440
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp64,fp64,fp64,fp64,ok,0,0,463.457853667,1.29429500995e-15,8.5258078181e-16,1.00001056732,33073884
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp64,fp64,fp64,fp64,ok,0,0,341.538154,1.33767966992e-15,4.57454354354e-16,1.07327356543,27321936
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp64,fp64,fp64,fp64,ok,0,0,525.824158,1.49272256386e-15,7.04051898657e-16,1.00001171509,35748096
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp64,fp64,fp64,fp64,ok,0,0,178.076671667,1.21861163172e-15,4.28150434162e-16,1.00572934488,17633036
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp64,fp64,fp64,fp64,ok,0,0,278.901307,1.28643011897e-15,1.09085195856e-15,1.00007018739,23805396
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp64,fp64,fp64,fp64,ok,0,0,330.469070333,1.32882191397e-15,6.63237354308e-16,1.04532351418,26988464
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp64,fp64,fp64,fp64,ok,0,0,473.127469,1.4467922015e-15,7.85692358187e-16,1.00004170684,33396696
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp64,fp64,fp64,fp64,ok,0,0,218.622337,1.19697771439e-15,5.59608224352e-16,1.01974573734,20350244
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp64,fp64,fp64,fp64,ok,0,0,448.245011,1.32237769046e-15,6.49327993801e-16,1.0002223453,32432964
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp64,fp64,fp64,fp64,ok,0,0,275.247076667,1.33425503701e-15,3.99730413183e-16,1.00422554006,23532984
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp64,fp64,fp64,fp64,ok,0,0,526.683869,1.39587374135e-15,9.25453072873e-16,1.00000119101,35939664
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp64,fp64,fp64,fp64,ok,0,0,262.927230333,1.31060138526e-15,4.76024388345e-16,1.04848634532,22877940
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp64,fp64,fp64,fp64,ok,0,0,379.390320667,1.3419331139e-15,7.4178343911e-16,1.00000084057,29192640
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp64,fp64,fp64,fp64,ok,0,0,274.549874333,1.20092867772e-15,3.78867622933e-16,1.00040777642,23494196
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp64,fp64,fp64,fp64,ok,0,0,320.799604667,1.25077629588e-15,6.18963377207e-16,1.00000134389,25959564
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp64,fp64,fp64,fp64,ok,0,0,508.024111667,1.3626965495e-15,3.39459697503e-16,1.00284135368,34986944
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp64,fp64,fp64,fp64,ok,0,0,489.88087,1.46568812174e-15,6.86096065706e-16,1.00000695642,34187196
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp64,fp64,fp64,fp64,ok,0,0,199.482933,1.18636122732e-15,3.19988318202e-16,1.00094572261,19176896
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp64,fp64,fp64,fp64,ok,0,0,222.861116667,1.27182031824e-15,6.6435996923e-16,1.00005923196,20603616
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp64,fp64,fp64,fp64,ok,0,0,300.209270333,1.388158153e-15,4.57436144679e-16,1.00106598834,24950664
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp64,fp64,fp64,fp64,ok,0,0,395.921293,1.42361197712e-15,9.38673812307e-16,1.00000323231,29844540
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp64,fp64,fp64,fp64,ok,0,0,340.907716,1.35578710379e-15,4.79021996487e-16,1.00730001457,27071640
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp64,fp64,fp64,fp64,ok,0,0,352.738307,1.30703896922e-15,8.39681614018e-16,1.00000445323,27783804
