file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_000_n1496_k5.89e+02.bin,train,1496,589.160635526,fp32,fp64,fp64,fp64,ok,0,0,278.306457667,9.26145660673e-08,9.27202733393e-09,1.0002924728,27372272
train_001_n1166_k8.83e+05.bin,train,1166,883352.858493,fp32,fp64,fp64,fp64,ok,0,0,130.047131,5.13561530918e-08,1.0102914954e-08,1.00000024106,16718552
train_002_n1463_k1.20e+00.bin,train,1463,1.20373378229,fp32,fp64,fp64,fp64,ok,0,0,259.795706,4.86398939381e-07,4.04695877524e-07,1.42050664254,26189288
train_003_n1168_k6.42e+04.bin,train,1168,64242.1843862,fp32,fp64,fp64,fp64,ok,0,0,128.808759333,5.93469133355e-08,1.01156779819e-08,1.00000525085,16775248
train_004_n1051_k5.34e+02.bin,train,1051,533.809057392,fp32,fp64,fp64,fp64,ok,0,0,95.1103356667,8.67487772671e-08,1.03734001355e-08,1.00053258922,13619992
train_005_n1456_k2.26e+05.bin,train,1456,226476.994003,fp32,fp64,fp64,fp64,ok,0,0,251.743669667,5.42229767873e-08,8.71469764748e-09,1.0000013991,25941712
train_006_n1467_k7.95e+01.bin,train,1467,79.5240845835,fp32,fp64,fp64,fp64,ok,0,0,260.962585,1.43702725224e-07,1.34802566779e-08,1.00367898194,26331288
train_007_n1109_k1.03e+04.bin,train,1109,10291.978786,fp32,fp64,fp64,fp64,ok,0,0,112.110405333,7.18515489555e-08,1.02281438802e-08,1.00002706255,15143072
train_008_n1345_k2.65e+02.bin,train,1345,265.028451926,fp32,fp64,fp64,fp64,ok,0,0,202.367935667,1.09520358011e-07,1.14853425836e-08,1.00096185619,22173040
train_009_n1362_k9.76e+03.bin,train,1362,9759.80076357,fp32,fp64,fp64,fp64,ok,0,0,210.098511667,6.43510977328e-08,9.4336972194e-09,1.00003772779,22731048
train_010_n1041_k1.75e+02.bin,train,1041,174.562388071,fp32,fp64,fp64,fp64,ok,0,0,92.651511,1.40916855332e-07,9.94513354466e-09,1.00239078379,13365552
train_011_n1331_k1.45e+05.bin,train,1331,144916.253451,fp32,fp64,fp64,fp64,ok,0,0,194.668037,5.23308484514e-08,9.38985715755e-09,1.00000196352,21718712
train_012_n1167_k9.62e+02.bin,train,1167,961.825734238,fp32,fp64,fp64,fp64,ok,0,0,130.061016,1.02919316076e-07,1.11731562047e-08,1.00028939825,16746888
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp32,fp64,fp64,fp64,ok,0,0,253.608868667,6.05939802156e-08,9.38629954336e-09,1.00002635834,25835968
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp32,fp64,fp64,fp64,ok,0,0,139.819949333,1.56397279306e-07,1.12307590403e-08,1.00663747003,17492048
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp32,fp64,fp64,fp64,ok,0,0,115.355052,5.13401196483e-08,9.84606093847e-09,1.00000325711,15441040
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp32,fp64,fp64,fp64,ok,0,0,129.066557,1.13177225326e-07,1.54628483965e-08,1.00191816279,16661952
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp32,fp64,fp64,fp64,ok,0,0,210.144406333,6.94113011731e-08,7.8187187413e-09,1.00004612996,22731048
