file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp16,fp16,fp64,fp64,ok,2,60,258.739685,9.15873366524e-08,4.09189232932e-08,1.02993293238,15649020
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp16,fp64,fp64,ok,5,150,494.558659,2.73931319037e-07,6.68304230441e-09,1.00000125177,15300728
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp16,fp64,fp64,ok,1,30,114.111858667,9.65287231451e-07,4.83978724865e-07,1.00612504901,11087496
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp16,fp64,fp64,ok,3,90,325.670469667,6.95546931439e-08,1.38233803907e-08,1.00000630063,15078896
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp16,fp64,fp64,ok,2,60,226.694635,8.55378067933e-08,2.76832375614e-08,1.00190579682,14065100
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp16,fp64,fp64,ok,2,60,316.020711333,9.31071869581e-07,3.24902803745e-08,1.00000658316,18522000
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp16,fp64,fp64,ok,1,30,218.068948,8.07218920502e-07,5.55140157287e-07,1.02561748,18713016
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp16,fp64,fp64,ok,6,180,887.848,7.65682463866e-07,4.36336105431e-09,1.00000029596,22289016
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp16,fp64,fp64,ok,2,60,159.484312667,8.89121826951e-08,2.52897785391e-08,1.00125236538,10322040
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp16,fp64,fp64,ok,2,60,357.960561667,9.13412160092e-07,1.96143307003e-08,1.00001056732,20533536
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp16,fp64,fp64,ok,1,30,193.063799333,5.96643763563e-07,6.66698766271e-07,1.07327356543,16950948
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp16,fp64,fp64,ok,2,60,393.162755667,3.96128457195e-07,2.50806190316e-08,1.00001171509,22199532
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp16,fp64,fp64,ok,1,30,111.763862667,4.85839155517e-07,3.77302184719e-07,1.00572934488,10919672
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp16,fp64,fp64,ok,2,60,241.214285667,9.13275306197e-08,2.33337050839e-08,1.00007018739,14761332
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp16,fp64,fp64,ok,2,41,221.707904333,5.68445052091e-08,2.03497115913e-08,1.04532351418,16743284
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp16,fp64,fp64,ok,2,60,360.227918667,1.98980013815e-07,1.88556678617e-08,1.00004170684,20734632
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp16,fp64,fp64,ok,2,60,199.391344333,8.12743549282e-08,4.5673511733e-08,1.01974573734,12610556
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp16,fp64,fp64,ok,2,60,348.188248333,8.24904291277e-08,3.48816636251e-08,1.0002223453,20134284
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp16,fp64,fp64,ok,2,59,234.399822333,7.95049007855e-08,3.14412299468e-08,1.00422554006,14591736
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp16,fp64,fp64,ok,3,90,517.633724667,7.94641033917e-07,1.46324002094e-08,1.00000119101,22318884
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp16,fp64,fp64,ok,2,60,230.505638333,8.51186479346e-08,2.8046405851e-08,1.04848634532,14183940
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp16,fp64,fp64,ok,4,120,497.151041,8.23897582701e-07,1.78683428659e-08,1.00000084057,18115980
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp16,fp64,fp64,ok,1,30,159.489470667,8.5414735213e-07,3.62800896342e-07,1.00040777642,14567588
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp16,fp64,fp64,ok,4,120,439.444829667,9.45438741929e-08,4.72585888339e-09,1.00000134389,16102584
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp16,fp64,fp64,ok,1,30,263.091582333,4.74984882377e-07,2.13208857762e-07,1.00284135368,21725324
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp16,fp64,fp64,ok,2,60,371.578713333,7.49840353912e-07,3.57140363187e-08,1.00000695642,21227088
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp16,fp64,fp64,ok,1,30,123.252612333,9.11641603701e-07,6.75977885939e-07,1.00094572261,11880332
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp16,fp64,fp64,ok,2,60,203.346638333,1.09117398958e-07,3.20063763995e-08,1.00005923196,12768252
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp16,fp64,fp64,ok,2,60,254.672397,8.12261470774e-08,2.72707250318e-08,1.00106598834,15474384
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp16,fp64,fp64,ok,3,90,416.267711333,8.68721743124e-08,1.50840701283e-08,1.00000323231,18522000
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp16,fp64,fp64,ok,1,30,191.363990333,5.66553022352e-07,5.87773187253e-07,1.00730001457,16795080
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp16,fp64,fp64,ok,3,90,378.885814333,8.77538040912e-08,1.95030695221e-08,1.00000445323,17238576
