file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_000_n1496_k5.89e+02.bin,train,1496,589.160635526,fp32,fp32,fp32,fp64,ok,0,0,278.082591,9.59728676406e-08,2.17727119165e-08,1.0002924728,36081256
train_001_n1166_k8.83e+05.bin,train,1166,883352.858493,fp32,fp32,fp32,fp64,ok,0,0,130.137388,5.83450193329e-08,1.30040244659e-08,1.00000024106,21966496
train_002_n1463_k1.20e+00.bin,train,1463,1.20373378229,fp32,fp32,fp32,fp64,ok,0,0,258.811953667,4.86751434666e-07,4.04241024728e-07,1.42050664254,34512964
train_003_n1168_k6.42e+04.bin,train,1168,64242.1843862,fp32,fp32,fp32,fp64,ok,0,0,128.092460333,6.69617296288e-08,1.16872816939e-08,1.00000525085,22041544
train_004_n1051_k5.34e+02.bin,train,1051,533.809057392,fp32,fp32,fp32,fp64,ok,0,0,94.7229936667,8.9732218205e-08,1.86367296241e-08,1.00053258922,17866516
train_005_n1456_k2.26e+05.bin,train,1456,226476.994003,fp32,fp32,fp32,fp64,ok,0,0,251.965444667,6.02135656947e-08,1.36748902364e-08,1.0000013991,34184776
train_006_n1467_k7.95e+01.bin,train,1467,79.5240845835,fp32,fp32,fp32,fp64,ok,0,0,261.610339,1.46300885426e-07,2.75055936908e-08,1.00367898194,34701204
train_007_n1109_k1.03e+04.bin,train,1109,10291.978786,fp32,fp32,fp32,fp64,ok,0,0,111.592534667,7.77219562906e-08,2.11366767225e-08,1.00002706255,19881436
train_008_n1345_k2.65e+02.bin,train,1345,265.028451926,fp32,fp32,fp32,fp64,ok,0,0,202.449082667,1.13439484443e-07,2.27850587643e-08,1.00096185619,29190220
train_009_n1362_k9.76e+03.bin,train,1362,9759.80076357,fp32,fp32,fp32,fp64,ok,0,0,210.26797,7.00091159813e-08,2.02138374035e-08,1.00003772779,29929584
train_010_n1041_k1.75e+02.bin,train,1041,174.562388071,fp32,fp32,fp32,fp64,ok,0,0,92.6218813333,1.39747031858e-07,1.73449081282e-08,1.00239078379,17529996
train_011_n1331_k1.45e+05.bin,train,1331,144916.253451,fp32,fp32,fp32,fp64,ok,0,0,194.339813667,5.9889926737e-08,1.35026287453e-08,1.00000196352,28588276
train_012_n1167_k9.62e+02.bin,train,1167,961.825734238,fp32,fp32,fp32,fp64,ok,0,0,130.130806,1.05162492457e-07,2.65660386577e-08,1.00028939825,22004004
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp32,fp32,fp32,fp64,ok,0,0,254.288032333,6.64112232565e-08,1.23046582133e-08,1.00002635834,34044604
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp32,fp32,fp32,fp64,ok,0,0,139.476215,1.58951496987e-07,1.93067160098e-08,1.00663747003,22990444
