step,file,target_cond,target_bucket,state_cond,state_bucket,bucket,state_idx,cond_bin,norm_bin,condition_log10,target_condition_log10,a_norm_log10,a_norm_inf,epsilon,action_index,selected_action,uf,ug,u,ur,reward,train_loss,accuracy_reward,precision_reward,iteration_penalty,speedup,memory_ratio,valid
71,train_020_n1047_k4.18e+01.bin,41.82124859976,1e1-1e2,43.9372939361743,1e1-1e2,1e1-1e2,20,2,0,1.6428333055481432,1.6213969948109461,0.002651961554854314,1.00612504901,0.30000000000000004,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,22.60273068785141,0.4535448760853811,20.0,3.1027306878514076,1.0,3.1494077575333757,0.6326123720337262,1
72,train_021_n1222_k3.40e+04.bin,33986.29833018,1e4-1e5,34864.47235913672,1e4-1e5,1e4-1e5,60,6,0,4.542383096953834,4.531303865309114,2.7363202212332745e-06,1.00000630063,0.29000000000000004,8,fp16_fp32_fp32_fp32,fp16,fp32,fp32,fp32,15.770529838891992,3.932541579779558,14.108534089764154,2.161995749127838,1.0,3.2763626575270983,0.3772746430008492,1
73,train_022_n1180_k1.64e+02.bin,163.9153201881,1e2-1e3,176.18915718716025,1e2-1e3,1e2-1e3,30,3,0,2.2459791780903395,2.214619546384493,0.0008268893510448027,1.00190579682,0.28,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.73229379504315,0.1012802104792705,20.0,1.2322937950431532,5.0,1.0,1.0,1
74,train_023_n1355_k3.33e+04.bin,33321.32964944,1e4-1e5,34330.59785887631,1e4-1e5,1e4-1e5,60,6,0,4.535681366622665,4.5227223231036895,2.859020650809023e-06,1.00000658316,0.27,11,fp16_fp16_fp32_fp32,fp16,fp16,fp32,fp32,13.56208258451821,6.781041292259105,14.11245313113909,2.6955560015439577,6.491853096329675,1.8223996262579487,0.3736294813054582,1
75,train_024_n1362_k1.30e+01.bin,12.95905289826,1e1-1e2,14.696474070322536,1e1-1e2,1e1-1e2,10,1,0,1.167213152742798,1.1125732626387683,0.010985414088598593,1.02561748,0.26,14,fp16_fp16_fp16_fp16,fp16,fp16,fp16,fp16,0.7578392071264521,0.37891960356322607,-5.0,9.597579256879175,7.679480099505446,0.5190330304896696,0.2501355168864786,0
76,train_025_n1487_k6.94e+05.bin,694282.3615309,1e5-1e6,709102.147057414,1e5-1e6,1e5-1e6,80,8,0,5.850708800356593,5.841536132004206,1.2853377587099094e-07,1.00000029596,0.25,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.08388118902263,1.116590681107791,20.0,0.5838811890226296,5.0,1.0,1.0,1
77,train_026_n1010_k2.42e+02.bin,242.2819632406,1e2-1e3,251.56081332375777,1e2-1e3,1e2-1e3,30,3,0,2.4006429901805717,2.384321084147219,0.0005435550800775516,1.00125236538,0.24,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.67624814235134,0.022617278893729775,20.0,1.176248142351339,5.0,1.0,1.0,1
78,train_027_n1427_k5.10e+04.bin,50967.96831531,1e4-1e5,52162.40682748535,1e4-1e5,1e4-1e5,70,7,0,4.717357621983458,4.707297322091049,4.589304516194486e-06,1.00001056732,0.22999999999999998,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.199623893495808,0.578620488366056,20.0,0.6996238934958078,5.0,1.0,1.0,1
79,train_028_n1296_k5.30e+00.bin,5.296930481518,1e0-1e1,6.3128436407683575,1e0-1e1,1e0-1e1,1,0,1,0.800225032667691,0.7240242731637943,0.030710432882998708,1.07327356543,0.21999999999999997,6,fp16_fp32_fp64_fp64,fp16,fp32,fp64,fp64,24.292823562916524,12.146411781458262,19.53744193365562,5.255381629260903,1.0,3.131579257426971,0.6239935559471335,1
80,train_029_n1484_k2.59e+04.bin,25901.20518867,1e4-1e5,26810.252287233558,1e4-1e5,1e4-1e5,60,6,0,4.428300900757884,4.413319972367419,5.087769140258899e-06,1.00001171509,0.20999999999999996,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.236878826934877,4.5517928912105,20.0,0.7368788269348759,5.0,1.0,1.0,1
81,train_030_n1039_k3.84e+01.bin,38.36221478461,1e1-1e2,41.84738137958925,1e1-1e2,1e1-1e2,20,2,0,1.6216682869893526,1.5839036725593187,0.0024811220320108064,1.00572934488,0.19999999999999996,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,22.627779376473534,0.23929678235375462,20.0,3.1277793764735353,1.0,3.140084722394612,0.6326709705577644,1
82,train_031_n1209_k3.30e+03.bin,3301.6017695,1e3-1e4,3433.0594007893123,1e3-1e4,1e3-1e4,50,5,0,3.5356813179063318,3.5187246886304084,3.048092650035584e-05,1.00007018739,0.18999999999999995,1,fp32_fp64_fp64_fp64,fp32,fp64,fp64,fp64,13.67212967213246,0.0444841094012105,15.012244486978886,1.1598851851535739,5.0,1.9196669139531128,0.7543950119544325,1
83,train_032_n1288_k7.83e+00.bin,7.833984750627,1e0-1e1,9.310600651234333,1e0-1e1,1e0-1e1,1,0,1,0.9689776993596534,0.8939827218295402,0.01925071980536124,1.04532351418,0.18000000000000005,6,fp16_fp32_fp64_fp64,fp16,fp32,fp64,fp64,24.23150973802654,6.042548978284138,19.92654441602506,4.80496532200148,1.0,3.073421645942137,0.6239871969001274,1
84,train_033_n1434_k7.00e+03.bin,6997.049388092,1e3-1e4,7228.026304973359,1e3-1e4,1e3-1e4,50,5,0,3.8590197244207136,3.8449149393544917,1.8112672761094076e-05,1.00004170684,0.17000000000000004,1,fp32_fp64_fp64_fp64,fp32,fp64,fp64,fp64,13.666960405631855,0.019657421450302692,15.084258572013638,1.0827018336182173,5.0,1.930782453345671,0.7537054563720914,1
85,train_034_n1117_k9.39e+00.bin,9.387561379187,1e0-1e1,10.762089723947154,1e1-1e2,1e0-1e1,10,1,0,1.0318966084550123,0.9725527895919928,0.008491898589685843,1.01974573734,0.16000000000000003,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,23.535638410871215,2.952532740135645,20.0,4.035638410871217,1.0,3.150404619912328,0.632135418130613,1
86,train_035_n1413_k1.58e+03.bin,1580.005433378,1e3-1e4,1670.3240219866123,1e3-1e4,1e3-1e4,40,4,0,3.2228007270223524,3.1986585804240595,9.655260325612696e-05,1.0002223453,0.15000000000000002,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.44723863581897,2.286078388364963,20.0,0.9472386358189681,5.0,1.0,1.0,1
87,train_036_n1202_k6.41e+01.bin,64.07670136394,1e1-1e2,69.50012603657237,1e1-1e2,1e1-1e2,20,2,0,1.8419855921719595,1.8067001463921573,0.0018312624138272999,1.00422554006,0.14,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,22.385306675229565,0.0015879594451071455,20.0,2.8853066752295637,1.0,3.190076262161984,0.6316309057958821,1
88,train_037_n1488_k2.06e+05.bin,206019.8113005,1e5-1e6,211303.81726173853,1e5-1e6,1e5-1e6,70,7,0,5.3249073427727796,5.313908985052584,5.172487628486692e-07,1.00000119101,0.13,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.13242033174931,0.25570846330978014,20.0,0.6324203317493088,5.0,1.0,1.0,1
89,train_038_n1185_k7.12e+00.bin,7.122301539604,1e0-1e1,8.510074182328378,1e0-1e1,1e0-1e1,1,0,1,0.9299333458466855,0.8526203566190359,0.020562778920780032,1.04848634532,0.12,6,fp16_fp32_fp64_fp64,fp16,fp32,fp64,fp64,24.165735642282733,2.9883874412701665,19.763561385551192,4.9021742567315405,1.0,3.049653214518901,0.6238975187451318,1
90,train_039_n1340_k3.31e+05.bin,330780.4041671,1e5-1e6,337544.35092544084,1e5-1e6,1e5-1e6,80,8,0,5.528330844120312,5.519539773509972,3.650547592477276e-07,1.00000084057,0.10999999999999999,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.11271404521457,0.5727117686498673,20.0,0.6127140452145693,5.0,1.0,1.0,1
91,train_040_n1201_k7.06e+02.bin,705.8266917525,1e2-1e3,732.0882561617256,1e2-1e3,1e2-1e3,40,4,0,2.8645634401479705,2.848698077744035,0.0001770589512765473,1.00040777642,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.53504575922988,1.1869427558879373,20.0,1.0350457592298818,5.0,1.0,1.0,1
92,train_041_n1263_k1.83e+05.bin,183402.1479875,1e5-1e6,187975.84191806073,1e5-1e6,1e5-1e6,70,7,0,5.274102038647548,5.263404417777053,5.836436190867533e-07,1.00000134389,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.13754143228156,0.13041478192101508,20.0,0.6375414322815578,5.0,1.0,1.0,1
93,train_042_n1468_k1.16e+02.bin,115.9442752865,1e2-1e3,126.61446492307577,1e2-1e3,1e2-1e3,20,2,0,2.1024833239863705,2.064249310344765,0.0012322344452616145,1.00284135368,0.1,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,22.14304402109206,0.12192530679130797,20.0,2.643044021092061,1.0,3.389288275424879,0.6304294539128653,1
94,train_043_n1451_k4.77e+04.bin,47747.20041894,1e4-1e5,49227.998535560306,1e4-1e5,1e4-1e5,60,6,0,4.692212179005912,4.678947912500921,3.0211243117249462e-06,1.00000695642,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.20271449380486,2.258814279040241,20.0,0.7027144938048603,5.0,1.0,1.0,1
95,train_044_n1084_k3.21e+02.bin,321.394300582,1e2-1e3,336.837513605005,1e2-1e3,1e2-1e3,30,3,0,2.527420452911931,2.5070381709720224,0.00041052801870275507,1.00094572261,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.633973126650652,0.009828868403477742,20.0,1.1339731266506516,5.0,1.0,1.0,1
96,train_045_n1124_k3.72e+03.bin,3717.06671101,1e3-1e4,3871.406943278488,1e3-1e4,1e3-1e4,50,5,0,3.587868824620765,3.5702003555438124,2.5723351565528223e-05,1.00005923196,0.1,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,21.0995882765138,5.535223538837895,19.812266033123848,1.7873222433899503,1.0,3.145521232204274,0.6320909883003061,1
97,train_046_n1238_k1.71e+02.bin,171.3328272684,1e2-1e3,183.1447992271888,1e2-1e3,1e2-1e3,30,3,0,2.262794590491675,2.233840581504022,0.00046270627787893895,1.00106598834,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.725942942181117,0.04107047356349369,20.0,1.2259429421811179,5.0,1.0,1.0,1
98,train_047_n1355_k7.64e+04.bin,76389.75641126,1e4-1e5,78118.03474472371,1e4-1e5,1e4-1e5,70,7,0,4.892751308985275,4.883035125168218,1.4037721281323658e-06,1.00000323231,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.178800069824906,0.08583670973218105,20.0,0.6788000698249042,5.0,1.0,1.0,1
99,train_048_n1290_k3.27e+01.bin,32.69901493731,1e1-1e2,35.75157946567995,1e1-1e2,1e1-1e2,10,1,0,1.5532952332161654,1.514534669671466,0.0031588402326753256,1.00730001457,0.1,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,22.71153617228634,1.0642152507753835,20.0,3.2115361722863396,1.0,3.233524562974137,0.6311786060984853,1
100,train_049_n1307_k4.35e+04.bin,43493.57240135,1e4-1e5,44675.08932939212,1e4-1e5,1e4-1e5,60,6,0,4.650065429565444,4.638425080474614,1.934008909395011e-06,1.00000445323,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,18.207956403313307,1.1320280942743466,20.0,0.7079564033133058,5.0,1.0,1.0,1
