file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_000_n1496_k5.89e+02.bin,train,1496,589.160635526,fp16,fp16,fp16,fp32,not_converged,10,300,1284.64099,0.000202642831869,0.000120544340622,1.0002924728,18043620
train_001_n1166_k8.83e+05.bin,train,1166,883352.858493,fp16,fp16,fp16,fp32,not_converged,10,300,783.824615333,0.000211655532761,0.000100074735524,1.00000024106,10985580
train_002_n1463_k1.20e+00.bin,train,1463,1.20373378229,fp16,fp16,fp16,fp32,not_converged,10,300,1232.345056,0.000204466087096,0.000108790145613,1.42050664254,17259408
train_003_n1168_k6.42e+04.bin,train,1168,64242.1843862,fp16,fp16,fp16,fp32,not_converged,10,300,783.035384667,0.000203016501955,0.00013686405157,1.00000525085,11023108
train_004_n1051_k5.34e+02.bin,train,1051,533.809057392,fp16,fp16,fp16,fp32,not_converged,10,298,635.747857667,0.000209047564563,0.000119998603724,1.00053258922,8935360
train_005_n1456_k2.26e+05.bin,train,1456,226476.994003,fp16,fp16,fp16,fp32,not_converged,10,300,1207.4188,0.000212028895769,8.41922283404e-05,1.0000013991,17095300
train_006_n1467_k7.95e+01.bin,train,1467,79.5240845835,fp16,fp16,fp16,fp32,not_converged,10,300,1233.736506,0.00022065305332,0.000122080829097,1.00367898194,17353536
train_007_n1109_k1.03e+04.bin,train,1109,10291.978786,fp16,fp16,fp16,fp32,not_converged,10,300,711.612451667,0.000200954620805,7.14434769224e-05,1.00002706255,9942936
train_008_n1345_k2.65e+02.bin,train,1345,265.028451926,fp16,fp16,fp16,fp32,not_converged,10,300,1041.02400467,0.000204632455225,8.96157123139e-05,1.00096185619,14597800
train_009_n1362_k9.76e+03.bin,train,1362,9759.80076357,fp16,fp16,fp16,fp32,not_converged,10,300,1062.88278767,0.000218964066621,0.000102262602518,1.00003772779,14967516
train_010_n1041_k1.75e+02.bin,train,1041,174.562388071,fp16,fp16,fp16,fp32,not_converged,10,300,629.907644,0.000203706918034,0.000103771961714,1.00239078379,8767080
train_011_n1331_k1.45e+05.bin,train,1331,144916.253451,fp16,fp16,fp16,fp32,not_converged,10,300,1015.76529133,0.000201152063335,0.00011021373153,1.00000196352,14296800
train_012_n1167_k9.62e+02.bin,train,1167,961.825734238,fp16,fp16,fp16,fp32,not_converged,10,286,751.328710333,0.000216036112927,0.000167252385799,1.00028939825,11004336
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp16,fp16,fp16,fp32,not_converged,10,300,1214.31911167,0.00020680849995,7.97248265509e-05,1.00002635834,17025208
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp16,fp16,fp16,fp32,not_converged,10,231,649.469710333,0.000200984312182,7.98270528323e-05,1.00663747003,11497608
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp16,fp16,fp16,fp32,not_converged,10,300,721.996907333,0.000217235103373,9.41031810251e-05,1.00000325711,10140100
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp16,fp16,fp16,fp32,not_converged,10,148,417.038975667,0.000203690742115,7.99637739067e-05,1.00191816279,10948116
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp16,fp16,fp16,fp32,not_converged,10,300,1063.52167333,0.000210106724741,0.000109324628601,1.00004612996,14967516
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp16,fp16,fp16,fp32,not_converged,10,300,893.060972,0.000218271443975,0.000114794386099,1.02993293238,12516600
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp16,fp16,fp32,not_converged,10,300,870.314459667,0.000216048464806,0.000114575502452,1.00000125177,12238000
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp16,fp16,fp32,not_converged,10,300,638.574886,0.000196909133322,7.73663805905e-05,1.00612504901,8867856
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp16,fp16,fp32,not_converged,10,300,859.878002,0.00020877500956,9.3419622552e-05,1.00000630063,12060556
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp16,fp16,fp32,not_converged,10,300,802.055608,0.000211639724614,0.000131868365091,1.00190579682,11249620
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp16,fp16,fp32,not_converged,10,300,1053.400043,0.000207633437064,7.14187156016e-05,1.00000658316,14814720
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp16,fp16,fp32,not_converged,10,300,1064.29042567,0.000203275378023,0.000100802319865,1.02561748,14967516
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp16,fp16,fp32,not_converged,10,300,1268.60742267,0.000222086817544,0.000150626947139,1.00000029596,17828016
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp16,fp16,fp32,not_converged,10,221,443.673659667,0.000206457362235,6.08967986894e-05,1.00125236538,8255580
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp16,fp16,fp32,not_converged,10,300,1167.31716233,0.000212244443424,0.000133315885605,1.00001056732,16423776
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp16,fp16,fp32,not_converged,10,300,958.339684333,0.000209640812744,0.000151123833774,1.07327356543,13558020
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp16,fp16,fp32,not_converged,10,300,1262.44943733,0.000200347487121,0.000112099583778,1.00001171509,17756436
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp16,fp16,fp32,not_converged,10,292,609.755146667,0.000219521993949,0.000132841860941,1.00572934488,8733616
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp16,fp16,fp32,not_converged,10,300,841.489498667,0.000199234510985,0.000117169674377,1.00007018739,11806536
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp16,fp16,fp32,not_converged,10,300,949.83055,0.000204810957329,0.000120464955368,1.04532351418,13391908
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp16,fp16,fp32,not_converged,10,300,1178.95972333,0.000205692412744,0.000139222062128,1.00004170684,16584636
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp16,fp16,fp32,not_converged,10,255,620.418080667,0.000200841576887,8.40374069157e-05,1.01974573734,10086136
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp16,fp16,fp32,not_converged,10,300,1146.693721,0.000201573200234,9.62177627318e-05,1.0002223453,16104408
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp16,fp16,fp32,not_converged,10,285,792.580915,0.000210473817176,0.000157138675664,1.00422554006,11670876
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp16,fp16,fp32,not_converged,10,300,1263.54991233,0.000208253260163,0.000136329238889,1.00000119101,17851908
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp16,fp16,fp32,not_converged,10,300,810.258593667,0.000208359888589,0.000121087203038,1.04848634532,11344680
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp16,fp16,fp32,not_converged,10,300,1032.632931,0.000202202849136,0.000104586468228,1.00000084057,14489940
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp16,fp16,fp32,not_converged,10,215,615.563937,0.000196353227575,6.15430082739e-05,1.00040777642,11651560
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp16,fp16,fp32,not_converged,10,300,918.921669667,0.000200154117947,0.000122199559026,1.00000134389,12879408
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp16,fp16,fp32,not_converged,10,300,1237.39115767,0.000205734680586,7.67291205408e-05,1.00284135368,17377108
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp16,fp16,fp32,not_converged,10,300,1210.50299033,0.000206743983871,6.97818272486e-05,1.00000695642,16978560
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp16,fp16,fp32,not_converged,10,300,679.836591,0.000203439785815,9.23373611084e-05,1.00094572261,9502036
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp16,fp16,fp32,not_converged,10,300,729.914231333,0.000203811566863,7.96415348408e-05,1.00005923196,10212276
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp16,fp16,fp32,not_converged,10,300,882.122947333,0.000214739969516,0.000165918490657,1.00106598834,12376908
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp16,fp16,fp32,not_converged,10,300,1055.41994667,0.000207945354062,7.8246059433e-05,1.00000323231,14814720
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp16,fp16,fp32,not_converged,10,300,956.86208,0.000207149408963,0.000169136684673,1.00730001457,13433340
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp16,fp16,fp32,not_converged,10,300,983.767205,0.000213887978845,0.000145303691493,1.00000445323,13788096
