file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_000_n1496_k5.89e+02.bin,train,1496,589.160635526,fp16,fp32,fp32,fp64,ok,1,2,157.083047667,2.59879902554e-08,1.48250252181e-08,1.0002924728,31605224
train_001_n1166_k8.83e+05.bin,train,1166,883352.858493,fp16,fp32,fp32,fp64,ok,1,3,79.1744853333,2.50166788506e-08,9.30818180734e-09,1.00000024106,19247384
train_002_n1463_k1.20e+00.bin,train,1463,1.20373378229,fp16,fp32,fp32,fp64,ok,1,2,149.255144,2.51786579419e-08,1.36092504492e-08,1.42050664254,30232226
train_003_n1168_k6.42e+04.bin,train,1168,64242.1843862,fp16,fp32,fp32,fp64,ok,1,2,77.6012763333,2.64354185917e-08,1.02507912909e-08,1.00000525085,19313096
train_004_n1051_k5.34e+02.bin,train,1051,533.809057392,fp16,fp32,fp32,fp64,ok,1,2,58.375977,2.5424811637e-08,1.86367210575e-08,1.00053258922,15657314
train_005_n1456_k2.26e+05.bin,train,1456,226476.994003,fp16,fp32,fp32,fp64,ok,1,2,143.779636667,3.05395751602e-08,1.22747643871e-08,1.0000013991,29944904
train_006_n1467_k7.95e+01.bin,train,1467,79.5240845835,fp16,fp32,fp32,fp64,ok,1,2,150.022937,2.54998630499e-08,1.49827021069e-08,1.00367898194,30397026
train_007_n1109_k1.03e+04.bin,train,1109,10291.978786,fp16,fp32,fp32,fp64,ok,1,2,67.6872936667,2.71584871634e-08,1.77267304618e-08,1.00002706255,17421674
train_008_n1345_k2.65e+02.bin,train,1345,265.028451926,fp16,fp32,fp32,fp64,ok,1,2,118.825959,2.44808363051e-08,1.08025891884e-08,1.00096185619,25572170
train_009_n1362_k9.76e+03.bin,train,1362,9759.80076357,fp16,fp32,fp32,fp64,ok,1,2,120.833999,2.5428501456e-08,1.62809462918e-08,1.00003772779,26219496
train_010_n1041_k1.75e+02.bin,train,1041,174.562388071,fp16,fp32,fp32,fp64,ok,1,2,56.0535536667,2.46740151712e-08,8.01652009132e-09,1.00239078379,15362634
train_011_n1331_k1.45e+05.bin,train,1331,144916.253451,fp16,fp32,fp32,fp64,ok,1,2,114.852665,3.51617294936e-08,1.35026293042e-08,1.00000196352,25045154
train_012_n1167_k9.62e+02.bin,train,1167,961.825734238,fp16,fp32,fp32,fp64,ok,1,2,78.8742156667,2.61901084291e-08,1.73341405733e-08,1.00028939825,19280226
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp16,fp32,fp32,fp64,ok,1,2,145.78406,2.73108583575e-08,1.16878789732e-08,1.00002635834,29822186
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp16,fp32,fp32,fp64,ok,1,2,83.5954886667,2.48937405729e-08,1.34966529759e-08,1.00663747003,20143946
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp16,fp32,fp32,fp64,ok,1,2,68.684562,2.72933408992e-08,8.54461583774e-09,1.00000325711,17766920
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp16,fp32,fp32,fp64,ok,1,2,78.3290953333,2.52077683945e-08,1.03150410188e-08,1.00191816279,19181784
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp16,fp32,fp32,fp64,ok,1,2,121.190175667,2.57477695072e-08,1.00766878508e-08,1.00004612996,26219496
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp16,fp32,fp32,fp64,ok,1,2,95.601127,2.6203438714e-08,1.67136343854e-08,1.02993293238,21928170
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp32,fp32,fp64,ok,1,2,91.7790976667,3.94875743694e-08,1.11848614934e-08,1.00000125177,21440354
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp32,fp32,fp64,ok,1,2,57.15823,2.48785616611e-08,1.66135938692e-08,1.00612504901,15539106
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp32,fp32,fp64,ok,1,2,90.6419896667,2.54567201708e-08,1.08161897966e-08,1.00000630063,21129656
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp32,fp32,fp64,ok,1,2,80.4955576667,2.41485888564e-08,1.31240247567e-08,1.00190579682,19709720
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp32,fp32,fp64,ok,1,2,119.809398333,2.71472667199e-08,1.07213654119e-08,1.00000658316,25951970
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp32,fp32,fp64,ok,1,2,122.133983,2.53445848032e-08,1.56705887781e-08,1.02561748,26219496
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp32,fp32,fp64,ok,1,2,155.247055333,2.8132524942e-07,1.56052556078e-08,1.00000029596,31227746
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp32,fp32,fp64,ok,1,2,51.312671,2.63040153556e-08,1.38218265735e-08,1.00125236538,14466920
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp32,fp32,fp64,ok,1,2,137.907462333,2.65159099317e-08,1.31423628694e-08,1.00001056732,28769186
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp32,fp32,fp64,ok,1,2,105.881160667,2.56426479347e-08,1.65345070224e-08,1.07327356543,23751624
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp32,fp32,fp64,ok,1,2,153.292006667,3.15324547221e-08,1.34473287671e-08,1.00001171509,31102424
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp32,fp32,fp64,ok,1,2,56.8634276667,2.51975840766e-08,2.09146388516e-08,1.00572934488,15304034
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp32,fp32,fp64,ok,1,2,86.9383783333,2.55063455864e-08,1.56568534864e-08,1.00007018739,20684874
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp32,fp32,fp64,ok,1,2,103.346528333,2.4687814642e-08,1.70390688157e-08,1.04532351418,23460776
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp32,fp32,fp64,ok,1,2,139.338136333,2.57838636912e-08,9.88222276245e-09,1.00004170684,29050824
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp32,fp32,fp64,ok,1,2,69.014799,2.5299696812e-08,2.00676773832e-08,1.01974573734,17672426
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp32,fp32,fp64,ok,1,2,134.404955,2.50191960967e-08,1.32920453055e-08,1.0002223453,28210026
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp32,fp32,fp64,ok,1,2,85.3171666667,2.54424890133e-08,1.4720979473e-08,1.00422554006,20447336
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp32,fp32,fp64,ok,1,2,153.333215333,3.49658840888e-08,7.67287084671e-09,1.00000119101,31269576
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp32,fp32,fp64,ok,1,2,82.182682,2.49736072248e-08,1.19601907206e-08,1.04848634532,19876170
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp32,fp32,fp64,ok,1,2,117.030617,4.41081515637e-08,9.68007792063e-09,1.00000084057,25383320
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp32,fp32,fp64,ok,1,2,85.1221646667,2.56814322172e-08,9.14308073614e-09,1.00040777642,20413514
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp32,fp32,fp64,ok,1,2,98.58653,3.16192140742e-08,9.02266469775e-09,1.00000134389,22563426
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp32,fp32,fp64,ok,1,2,148.601183667,2.57460040783e-08,1.3749223699e-08,1.00284135368,30438296
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp32,fp32,fp64,ok,1,2,144.952037667,2.63787369316e-08,1.37322447061e-08,1.00000695642,29740514
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp32,fp32,fp64,ok,1,2,62.9917766667,2.49984265104e-08,1.45580757607e-08,1.00094572261,16649624
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp32,fp32,fp64,ok,1,2,69.7643786667,2.54866282686e-08,1.02793795134e-08,1.00005923196,17893304
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp32,fp32,fp64,ok,1,2,93.2069583333,2.63794620509e-08,1.23925395637e-08,1.00106598834,21683576
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp32,fp32,fp64,ok,1,2,119.623519,2.58474079164e-08,9.63600327516e-09,1.00000323231,25951970
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp32,fp32,fp64,ok,1,2,105.335614667,2.60089621105e-08,1.83710129712e-08,1.00730001457,23533320
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp32,fp32,fp64,ok,1,2,108.738694,2.80414390476e-08,1.94643567261e-08,1.00000445323,24154466
