file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_000_n1496_k5.89e+02.bin,train,1496,589.160635526,fp16,fp16,fp16,fp64,not_converged,10,300,1293.063077,0.000202655905593,0.000120544096831,1.0002924728,27007652
train_001_n1166_k8.83e+05.bin,train,1166,883352.858493,fp16,fp16,fp16,fp64,not_converged,10,300,790.168096,0.000212890474464,0.000100074735268,1.00000024106,16433132
train_002_n1463_k1.20e+00.bin,train,1463,1.20373378229,fp16,fp16,fp16,fp64,not_converged,10,300,1240.726431,0.000204466086916,0.0001087900413,1.42050664254,25832588
train_003_n1168_k6.42e+04.bin,train,1168,64242.1843862,fp16,fp16,fp16,fp64,not_converged,10,300,786.948757,0.000202963461788,0.000136864053064,1.00000525085,16489348
train_004_n1051_k5.34e+02.bin,train,1051,533.809057392,fp16,fp16,fp16,fp64,not_converged,10,111,271.295383,0.000209037514734,0.000119998603165,1.00053258922,13362172
train_005_n1456_k2.26e+05.bin,train,1456,226476.994003,fp16,fp16,fp16,fp64,not_converged,10,300,1217.66177967,0.00020992154331,8.41922284551e-05,1.0000013991,25586692
train_006_n1467_k7.95e+01.bin,train,1467,79.5240845835,fp16,fp16,fp16,fp64,not_converged,10,300,1244.907012,0.000220682142426,0.000122082341811,1.00367898194,25973628
train_007_n1109_k1.03e+04.bin,train,1109,10291.978786,fp16,fp16,fp16,fp64,not_converged,10,300,716.723256333,0.000200881623116,7.14434750842e-05,1.00002706255,14871332
train_008_n1345_k2.65e+02.bin,train,1345,265.028451926,fp16,fp16,fp16,fp64,not_converged,10,300,1048.248334,0.000204595850698,8.95827619118e-05,1.00096185619,21844660
train_009_n1362_k9.76e+03.bin,train,1362,9759.80076357,fp16,fp16,fp16,fp64,not_converged,10,300,1072.201878,0.000218928851255,0.000102262595962,1.00003772779,22398588
train_010_n1041_k1.75e+02.bin,train,1041,174.562388071,fp16,fp16,fp16,fp64,not_converged,10,300,635.292499667,0.00020370597615,0.00010377202213,1.00239078379,13110132
train_011_n1331_k1.45e+05.bin,train,1331,144916.253451,fp16,fp16,fp16,fp64,not_converged,10,300,1025.659476,0.000201686746093,0.000110213725491,1.00000196352,21393692
train_012_n1167_k9.62e+02.bin,train,1167,961.825734238,fp16,fp16,fp16,fp64,not_converged,10,267,710.932452,0.000216011709498,0.000167252401044,1.00028939825,16461228
train_013_n1453_k1.60e+04.bin,train,1453,16030.2719896,fp16,fp16,fp16,fp64,not_converged,10,300,1222.768168,0.000206812716862,7.97248288803e-05,1.00002635834,25481668
train_014_n1193_k5.15e+01.bin,train,1193,51.4924801273,fp16,fp16,fp16,fp64,not_converged,10,217,619.612702667,0.000200984312182,7.98270528323e-05,1.00663747003,17200148
train_015_n1120_k8.22e+04.bin,train,1120,82158.1891322,fp16,fp16,fp16,fp64,not_converged,10,300,726.272399333,0.000217326832227,9.50805248287e-05,1.00000325711,15166660
train_016_n1164_k2.41e+02.bin,train,1164,241.41921742,fp16,fp16,fp16,fp64,not_converged,10,187,509.763366333,0.000203690742115,7.99637739067e-05,1.00191816279,16377012
train_017_n1362_k5.99e+03.bin,train,1362,5994.90361149,fp16,fp16,fp16,fp64,not_converged,10,300,1072.767821,0.000210082430035,0.000109324609043,1.00004612996,22398588
train_018_n1245_k9.97e+00.bin,train,1245,9.9712089599,fp16,fp16,fp16,fp64,not_converged,10,300,899.879015333,0.000218270158596,0.000114795509014,1.02993293238,18726660
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp16,fp16,fp64,not_converged,10,300,876.124718,0.000213177134051,0.000114575503021,1.00000125177,18309292
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp16,fp16,fp64,not_converged,10,111,268.176508,0.00019683104493,7.73663826242e-05,1.00612504901,13261068
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp16,fp16,fp64,not_converged,10,300,865.261156667,0.000209466459153,9.34196234197e-05,1.00000630063,18043468
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp16,fp16,fp64,not_converged,10,300,805.825843667,0.000211639724614,0.000131868365091,1.00190579682,16828660
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp16,fp16,fp64,not_converged,10,300,1060.31346367,0.00020757290831,7.14187148913e-05,1.00000658316,22169660
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp16,fp16,fp64,not_converged,10,300,1073.89648967,0.000203254648983,0.000100799253598,1.02561748,22398588
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp16,fp16,fp64,not_converged,10,300,1275.48810033,0.000208152338182,0.000150626947634,1.00000029596,26684588
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp16,fp16,fp64,not_converged,10,288,575.239640333,0.000206458317388,6.08967313579e-05,1.00125236538,12344060
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp16,fp16,fp64,not_converged,10,300,1176.73960467,0.000211981506623,0.000133315889887,1.00001056732,24580508
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp16,fp16,fp64,not_converged,10,300,966.416936,0.000209640520838,0.00015112342184,1.07327356543,20286852
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp16,fp16,fp64,not_converged,10,300,1271.50131267,0.00020028413467,0.000112099583362,1.00001171509,26577332
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp16,fp16,fp64,not_converged,10,300,631.532701333,0.000219521993949,0.000132841860941,1.00572934488,13060012
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp16,fp16,fp64,not_converged,10,300,850.798891667,0.000199234560297,0.000117169674162,1.00007018739,17662932
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp16,fp16,fp64,not_converged,10,300,958.524383667,0.000204806671322,0.000120460843855,1.04532351418,20037988
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp16,fp16,fp64,not_converged,10,300,1187.32169967,0.000205676697778,0.000139222061002,1.00004170684,24821532
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp16,fp16,fp64,not_converged,10,280,682.20038,0.000200827882737,8.40423889152e-05,1.01974573734,15085828
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp16,fp16,fp64,not_converged,10,300,1155.59828567,0.000201572642782,9.62177026238e-05,1.0002223453,24101988
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp16,fp16,fp64,not_converged,10,300,835.117598333,0.000210493813145,0.000157138968838,1.00422554006,17459708
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp16,fp16,fp64,not_converged,10,300,1271.83945733,0.000211637372235,0.000136329239181,1.00000119101,26720388
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp16,fp16,fp64,not_converged,10,300,813.431588333,0.000208359108807,0.0001210944113,1.04848634532,16971060
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp16,fp16,fp64,not_converged,10,300,1036.48799933,0.000200518018765,0.00010458646796,1.00000084057,21683060
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp16,fp16,fp64,not_converged,10,300,837.862754333,0.000196353227843,6.15430082148e-05,1.00040777642,17430772
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp16,fp16,fp64,not_converged,10,300,924.435216667,0.000199782813498,0.000122199560291,1.00000134389,19270188
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp16,fp16,fp64,not_converged,10,300,1246.11964133,0.000205734692026,7.67291320468e-05,1.00284135368,26008948
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp16,fp16,fp64,not_converged,10,300,1220.21236133,0.000206699519227,6.97818257227e-05,1.00000695642,25411772
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp16,fp16,fp64,not_converged,10,196,462.972990667,0.000203439791386,9.23375061631e-05,1.00094572261,14210932
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp16,fp16,fp64,not_converged,10,300,735.883692667,0.000203808102044,7.96415489704e-05,1.00005923196,15274772
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp16,fp16,fp64,not_converged,10,300,888.654504333,0.000214743272523,0.000165920015194,1.00106598834,18517388
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp16,fp16,fp64,not_converged,10,300,1062.914143,0.000208242083006,7.82460589475e-05,1.00000323231,22169660
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp16,fp16,fp64,not_converged,10,300,963.342997,0.000207149090409,0.000169136396259,1.00730001457,20100060
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp16,fp16,fp64,not_converged,10,300,989.687376333,0.000213451359131,0.000145303698259,1.00000445323,20631548
