file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp32,fp32,fp32,fp32,not_converged,10,10,148.878740667,1.82318587842e-07,5.80923700602e-08,1.00000630063,12160176
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp32,fp32,fp32,fp32,not_converged,10,10,133.318768667,1.83714733672e-07,1.29609791561e-07,1.00190579682,11345880
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp32,fp32,fp32,fp32,not_converged,10,10,202.041315667,1.96911870721e-07,3.54481504617e-08,1.00000658316,14924980
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp32,fp32,fp32,fp32,not_converged,10,10,206.441647667,1.8803844285e-07,1.29715137027e-07,1.02561748,15078336
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp32,fp32,fp32,fp32,not_converged,10,10,267.045471,1.90986599844e-07,1.56052591472e-08,1.00000029596,17948836
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp32,fp32,fp32,fp32,not_converged,10,10,84.0034586667,1.67263113166e-07,1.26424832818e-07,1.00125236538,8338240
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp32,fp32,fp32,fp32,not_converged,10,10,235.172488667,2.00660393218e-07,3.34481151188e-08,1.00001056732,16539796
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp32,fp32,fp32,fp32,not_converged,10,10,175.331591333,1.75066545132e-07,1.67058969849e-07,1.07327356543,13663560
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp32,fp32,fp32,fp32,not_converged,10,10,265.231699333,2.09816534828e-07,4.18067637033e-08,1.00001171509,17877016
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp32,fp32,fp32,fp32,not_converged,10,10,92.5855526667,1.94332385574e-07,1.88746904651e-07,1.00572934488,8818596
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp32,fp32,fp32,fp32,not_converged,10,10,143.989067667,1.93535077776e-07,3.50367357252e-08,1.00007018739,11905116
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp32,fp32,fp32,fp32,not_converged,10,10,173.636136667,1.94051662916e-07,2.06392207925e-07,1.04532351418,13496808
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp32,fp32,fp32,fp32,not_converged,10,10,240.961809667,1.98403553295e-07,3.62042215546e-08,1.00004170684,16701216
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp32,fp32,fp32,fp32,not_converged,10,10,112.967953333,1.86235811622e-07,1.43447261406e-07,1.01974573734,10177356
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp32,fp32,fp32,fp32,not_converged,10,10,228.325198667,1.95565063611e-07,8.56953978101e-08,1.0002223453,16219308
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp32,fp32,fp32,fp32,not_converged,10,10,141.292733667,1.80409637576e-07,1.81460546248e-07,1.00422554006,11768896
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp32,fp32,fp32,fp32,not_converged,10,10,263.173813,1.7848485266e-07,2.18306939443e-08,1.00000119101,17972808
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp32,fp32,fp32,fp32,not_converged,10,10,135.561768,1.67012815194e-07,1.09240614049e-07,1.04848634532,11441340
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp32,fp32,fp32,fp32,not_converged,10,10,194.429655,1.85816319107e-07,2.42409755088e-08,1.00000084057,14599000
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp32,fp32,fp32,fp32,not_converged,10,10,141.398826667,1.75970428722e-07,8.79857183225e-08,1.00040777642,11749500
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp32,fp32,fp32,fp32,not_converged,10,10,163.480001333,1.96676972334e-07,2.96883706803e-08,1.00000134389,12982308
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp32,fp32,fp32,fp32,not_converged,10,10,255.926992667,2.12824138944e-07,1.66216028652e-07,1.00284135368,17496408
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp32,fp32,fp32,fp32,not_converged,10,10,248.990923667,2.07096090397e-07,4.72433487586e-08,1.00000695642,17096500
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp32,fp32,fp32,fp32,not_converged,10,10,103.628127333,1.98958809371e-07,1.94725542567e-07,1.00094572261,9590616
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp32,fp32,fp32,fp32,not_converged,10,10,115.263926667,1.85960629791e-07,6.89625472842e-08,1.00005923196,10304056
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp32,fp32,fp32,fp32,not_converged,10,10,154.566558,1.84513466996e-07,2.64051543377e-07,1.00106598834,12477808
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp32,fp32,fp32,fp32,not_converged,10,10,202.002031667,1.90603887844e-07,5.12120887962e-08,1.00000323231,14924980
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp32,fp32,fp32,fp32,not_converged,10,10,175.150512333,1.93342610443e-07,1.62306351632e-07,1.00730001457,13538400
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp32,fp32,fp32,fp32,not_converged,10,10,181.482541333,2.11589724767e-07,4.04526174027e-08,1.00000445323,13894516
