step,file,target_cond,target_bucket,state_cond,state_bucket,bucket,state_idx,cond_bin,norm_bin,condition_log10,target_condition_log10,a_norm_log10,a_norm_inf,epsilon,action_index,selected_action,uf,ug,u,ur,reward,train_loss,accuracy_reward,precision_reward,iteration_penalty,speedup,memory_ratio,valid
71,train_020_n1047_k4.18e+01.bin,41.82124859976,1e1-1e2,43.9372939361743,1e1-1e2,1e1-1e2,20,2,0,1.6428333055481432,1.6213969948109461,0.002651961554854314,1.00612504901,0.30000000000000004,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,19.81027306878514,0.3195732376085374,20.0,0.31027306878514077,1.0,3.1494077575333757,0.6326123720337262,1
72,train_021_n1222_k3.40e+04.bin,33986.29833018,1e4-1e5,34864.47235913672,1e4-1e5,1e4-1e5,60,6,0,4.542383096953834,4.531303865309114,2.7363202212332745e-06,1.00000630063,0.29000000000000004,8,fp16_fp32_fp32_fp32,fp16,fp32,fp32,fp32,13.824733664676938,3.446681452041905,14.108534089764154,0.21619957491278383,1.0,3.2763626575270983,0.3772746430008492,1
73,train_022_n1180_k1.64e+02.bin,163.9153201881,1e2-1e3,176.18915718716025,1e2-1e3,1e2-1e3,30,3,0,2.2459791780903395,2.214619546384493,0.0008268893510448027,1.00190579682,0.28,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.623229379504316,0.07165145854792598,20.0,0.12322937950431533,5.0,1.0,1.0,1
74,train_023_n1355_k3.33e+04.bin,33321.32964944,1e4-1e5,34330.59785887631,1e4-1e5,1e4-1e5,60,6,0,4.535681366622665,4.5227223231036895,2.859020650809023e-06,1.00000658316,0.27,11,fp16_fp16_fp32_fp32,fp16,fp16,fp32,fp32,11.136082183128648,5.568041091564324,14.11245313113909,0.2695556001543958,6.491853096329675,1.8223996262579487,0.3736294813054582,1
75,train_024_n1362_k1.30e+01.bin,12.95905289826,1e1-1e2,14.696474070322536,1e1-1e2,1e1-1e2,10,1,0,1.167213152742798,1.1125732626387683,0.010985414088598593,1.02561748,0.26,14,fp16_fp16_fp16_fp16,fp16,fp16,fp16,fp16,-7.8799821240648065,3.9399910620324032,-5.0,0.9597579256879176,7.679480099505446,0.5190330304896696,0.2501355168864786,0
76,train_025_n1487_k6.94e+05.bin,694282.3615309,1e5-1e6,709102.147057414,1e5-1e6,1e5-1e6,80,8,0,5.850708800356593,5.841536132004206,1.2853377587099094e-07,1.00000029596,0.25,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.55838811890226,1.0960340681107787,20.0,0.05838811890226297,5.0,1.0,1.0,1
77,train_026_n1010_k2.42e+02.bin,242.2819632406,1e2-1e3,251.56081332375777,1e2-1e3,1e2-1e3,30,3,0,2.4006429901805717,2.384321084147219,0.0005435550800775516,1.00125236538,0.24,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.617624814235135,0.03302344663937262,20.0,0.11762481423513389,5.0,1.0,1.0,1
78,train_027_n1427_k5.10e+04.bin,50967.96831531,1e4-1e5,52162.40682748535,1e4-1e5,1e4-1e5,70,7,0,4.717357621983458,4.707297322091049,4.589304516194486e-06,1.00001056732,0.22999999999999998,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.56996238934958,0.5500495488366042,20.0,0.06996238934958078,5.0,1.0,1.0,1
79,train_028_n1296_k5.30e+00.bin,5.296930481518,1e0-1e1,6.3128436407683575,1e0-1e1,1e0-1e1,1,0,1,0.800225032667691,0.7240242731637943,0.030710432882998708,1.07327356543,0.21999999999999997,6,fp16_fp32_fp64_fp64,fp16,fp32,fp64,fp64,19.56298009658171,9.781490048290856,19.53744193365562,0.5255381629260903,1.0,3.131579257426971,0.6239935559471335,1
80,train_029_n1484_k2.59e+04.bin,25901.20518867,1e4-1e5,26810.252287233558,1e4-1e5,1e4-1e5,60,6,0,4.428300900757884,4.413319972367419,5.087769140258899e-06,1.00001171509,0.20999999999999996,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.573687882693488,4.39267928912105,20.0,0.0736878826934876,5.0,1.0,1.0,1
81,train_030_n1039_k3.84e+01.bin,38.36221478461,1e1-1e2,41.84738137958925,1e1-1e2,1e1-1e2,20,2,0,1.6216682869893526,1.5839036725593187,0.0024811220320108064,1.00572934488,0.19999999999999996,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,19.812777937647354,0.16103905323537404,20.0,0.31277793764735357,1.0,3.140084722394612,0.6326709705577644,1
82,train_031_n1209_k3.30e+03.bin,3301.6017695,1e3-1e4,3433.0594007893123,1e3-1e4,1e3-1e4,50,5,0,3.5356813179063318,3.5187246886304084,3.048092650035584e-05,1.00007018739,0.18999999999999995,1,fp32_fp64_fp64_fp64,fp32,fp64,fp64,fp64,12.628233005494243,0.00279411642127414,15.012244486978886,0.1159885185153574,5.0,1.9196669139531128,0.7543950119544325,1
83,train_032_n1288_k7.83e+00.bin,7.833984750627,1e0-1e1,9.310600651234333,1e0-1e1,1e0-1e1,1,0,1,0.9689776993596534,0.8939827218295402,0.01925071980536124,1.04532351418,0.18000000000000005,6,fp16_fp32_fp64_fp64,fp16,fp32,fp64,fp64,19.90704094822521,5.062775449967177,19.92654441602506,0.480496532200148,1.0,3.073421645942137,0.6239871969001274,1
84,train_033_n1434_k7.00e+03.bin,6997.049388092,1e3-1e4,7228.026304973359,1e3-1e4,1e3-1e4,50,5,0,3.8590197244207136,3.8449149393544917,1.8112672761094076e-05,1.00004170684,0.17000000000000004,1,fp32_fp64_fp64_fp64,fp32,fp64,fp64,fp64,12.69252875537546,0.03354493315124607,15.084258572013638,0.10827018336182173,5.0,1.930782453345671,0.7537054563720914,1
85,train_034_n1117_k9.39e+00.bin,9.387561379187,1e0-1e1,10.762089723947154,1e1-1e2,1e0-1e1,10,1,0,1.0318966084550123,0.9725527895919928,0.008491898589685843,1.01974573734,0.16000000000000003,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,19.90356384108712,2.489003274013566,20.0,0.4035638410871217,1.0,3.150404619912328,0.632135418130613,1
86,train_035_n1413_k1.58e+03.bin,1580.005433378,1e3-1e4,1670.3240219866123,1e3-1e4,1e3-1e4,40,4,0,3.2228007270223524,3.1986585804240595,9.655260325612696e-05,1.0002223453,0.15000000000000002,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.594723863581898,2.1973578388364974,20.0,0.09472386358189681,5.0,1.0,1.0,1
87,train_036_n1202_k6.41e+01.bin,64.07670136394,1e1-1e2,69.50012603657237,1e1-1e2,1e1-1e2,20,2,0,1.8419855921719595,1.8067001463921573,0.0018312624138272999,1.00422554006,0.14,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,19.788530667522956,0.06839589155548964,20.0,0.28853066752295636,1.0,3.190076262161984,0.6316309057958821,1
88,train_037_n1488_k2.06e+05.bin,206019.8113005,1e5-1e6,211303.81726173853,1e5-1e6,1e5-1e6,70,7,0,5.3249073427727796,5.313908985052584,5.172487628486692e-07,1.00000119101,0.13,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.56324203317493,0.2716645963309787,20.0,0.06324203317493088,5.0,1.0,1.0,1
89,train_038_n1185_k7.12e+00.bin,7.122301539604,1e0-1e1,8.510074182328378,1e0-1e1,1e0-1e1,1,0,1,0.9299333458466855,0.8526203566190359,0.020562778920780032,1.04848634532,0.12,6,fp16_fp32_fp64_fp64,fp16,fp32,fp64,fp64,19.753778811224347,2.4547566564831556,19.763561385551192,0.4902174256731541,1.0,3.049653214518901,0.6238975187451318,1
90,train_039_n1340_k3.31e+05.bin,330780.4041671,1e5-1e6,337544.35092544084,1e5-1e6,1e5-1e6,80,8,0,5.528330844120312,5.519539773509972,3.650547592477276e-07,1.00000084057,0.10999999999999999,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.561271404521456,0.5494586768649867,20.0,0.061271404521456935,5.0,1.0,1.0,1
91,train_040_n1201_k7.06e+02.bin,705.8266917525,1e2-1e3,732.0882561617256,1e2-1e3,1e2-1e3,40,4,0,2.8645634401479705,2.848698077744035,0.0001770589512765473,1.00040777642,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.603504575922987,1.1030692755887923,20.0,0.10350457592298819,5.0,1.0,1.0,1
92,train_041_n1263_k1.83e+05.bin,183402.1479875,1e5-1e6,187975.84191806073,1e5-1e6,1e5-1e6,70,7,0,5.274102038647548,5.263404417777053,5.836436190867533e-07,1.00000134389,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.563754143228156,0.13608835319210044,20.0,0.06375414322815579,5.0,1.0,1.0,1
93,train_042_n1468_k1.16e+02.bin,115.9442752865,1e2-1e3,126.61446492307577,1e2-1e3,1e2-1e3,20,2,0,2.1024833239863705,2.064249310344765,0.0012322344452616145,1.00284135368,0.1,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,19.764304402109207,0.022084813070868847,20.0,0.26430440210920614,1.0,3.389288275424879,0.6304294539128653,1
94,train_043_n1451_k4.77e+04.bin,47747.20041894,1e4-1e5,49227.998535560306,1e4-1e5,1e4-1e5,60,6,0,4.692212179005912,4.678947912500921,3.0211243117249462e-06,1.00000695642,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.570271449380485,2.1946314279040227,20.0,0.07027144938048603,5.0,1.0,1.0,1
95,train_044_n1084_k3.21e+02.bin,321.394300582,1e2-1e3,336.837513605005,1e2-1e3,1e2-1e3,30,3,0,2.527420452911931,2.5070381709720224,0.00041052801870275507,1.00094572261,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.613397312665064,0.014397972534649028,20.0,0.11339731266506517,5.0,1.0,1.0,1
96,train_045_n1124_k3.72e+03.bin,3717.06671101,1e3-1e4,3871.406943278488,1e3-1e4,1e3-1e4,50,5,0,3.587868824620765,3.5702003555438124,2.5723351565528223e-05,1.00005923196,0.1,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,19.49099825746284,5.110634746747037,19.812266033123848,0.17873222433899505,1.0,3.145521232204274,0.6320909883003061,1
97,train_046_n1238_k1.71e+02.bin,171.3328272684,1e2-1e3,183.1447992271888,1e2-1e3,1e2-1e3,30,3,0,2.262794590491675,2.233840581504022,0.00046270627787893895,1.00106598834,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.62259429421811,0.01179747704384937,20.0,0.1225942942181118,5.0,1.0,1.0,1
98,train_047_n1355_k7.64e+04.bin,76389.75641126,1e4-1e5,78118.03474472371,1e4-1e5,1e4-1e5,70,7,0,4.892751308985275,4.883035125168218,1.4037721281323658e-06,1.00000323231,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.56788000698249,0.07010710847321988,20.0,0.06788000698249042,5.0,1.0,1.0,1
99,train_048_n1290_k3.27e+01.bin,32.69901493731,1e1-1e2,35.75157946567995,1e1-1e2,1e1-1e2,10,1,0,1.5532952332161654,1.514534669671466,0.0031588402326753256,1.00730001457,0.1,5,fp16_fp64_fp64_fp64,fp16,fp64,fp64,fp64,19.821153617228635,1.2032965250775405,20.0,0.321153617228634,1.0,3.233524562974137,0.6311786060984853,1
100,train_049_n1307_k4.35e+04.bin,43493.57240135,1e4-1e5,44675.08932939212,1e4-1e5,1e4-1e5,60,6,0,4.650065429565444,4.638425080474614,1.934008909395011e-06,1.00000445323,0.1,0,fp64_fp64_fp64_fp64,fp64,fp64,fp64,fp64,17.57079564033133,1.0975778094274347,20.0,0.07079564033133058,5.0,1.0,1.0,1
